run_name,architecture,dataset,n_layers,accuracy,rho,k
wide_5_fmnist_sandals_vs_boots,wide,fmnist_sandals_vs_boots,5,0.9854999780654907,-837941912.0,500
wide_5_fmnist_sandals_vs_boots,wide,fmnist_sandals_vs_boots,5,0.984499990940094,-820776597.6666666,500
wide_5_fmnist_sandals_vs_boots,wide,fmnist_sandals_vs_boots,5,0.984000027179718,-831407215.3333334,500
wide_5_fmnist_sandals_vs_boots,wide,fmnist_sandals_vs_boots,5,0.9854999780654907,-824728037.3333334,500
wide_5_fmnist_sandals_vs_boots,wide,fmnist_sandals_vs_boots,5,0.9854999780654907,-836815398.6666666,500
wide_5_fmnist_sandals_vs_boots,wide,fmnist_sandals_vs_boots,5,0.9835000038146973,-848311207.0,500
wide_5_fmnist_sandals_vs_boots,wide,fmnist_sandals_vs_boots,5,0.9789999723434448,-836137360.6666666,500
wide_5_fmnist_sandals_vs_boots,wide,fmnist_sandals_vs_boots,5,0.9860000014305115,-826979207.3333334,500
wide_5_fmnist_sandals_vs_boots,wide,fmnist_sandals_vs_boots,5,0.9865000247955322,-815461415.3333334,500
wide_5_fmnist_sandals_vs_boots,wide,fmnist_sandals_vs_boots,5,0.9819999933242798,-804356187.6666666,500
wide_5_fmnist_sandals_vs_boots,wide,fmnist_sandals_vs_boots,5,0.9835000038146973,-828001386.0,500
wide_5_fmnist_sandals_vs_boots,wide,fmnist_sandals_vs_boots,5,0.9854999780654907,-819362815.0,500
wide_5_fmnist_sandals_vs_boots,wide,fmnist_sandals_vs_boots,5,0.9865000247955322,-820077633.6666666,500
wide_5_fmnist_sandals_vs_boots,wide,fmnist_sandals_vs_boots,5,0.9854999780654907,-809597771.6666666,500
wide_5_fmnist_sandals_vs_boots,wide,fmnist_sandals_vs_boots,5,0.9860000014305115,-822066618.3333334,500
wide_5_fmnist_sandals_vs_boots,wide,fmnist_sandals_vs_boots,5,0.9850000143051147,-819586548.0,500
wide_5_fmnist_sandals_vs_boots,wide,fmnist_sandals_vs_boots,5,0.9869999885559082,-808914751.3333334,500
wide_5_fmnist_sandals_vs_boots,wide,fmnist_sandals_vs_boots,5,0.9865000247955322,-807285048.3333334,500
wide_5_fmnist_sandals_vs_boots,wide,fmnist_sandals_vs_boots,5,0.9865000247955322,-817490067.3333334,500
wide_5_fmnist_sandals_vs_boots,wide,fmnist_sandals_vs_boots,5,0.9860000014305115,-832527530.3333334,500
wide_5_fmnist_sandals_vs_boots,wide,fmnist_sandals_vs_boots,5,0.9860000014305115,-828185564.0,500
wide_5_fmnist_sandals_vs_boots,wide,fmnist_sandals_vs_boots,5,0.9860000014305115,-818245091.3333334,500
wide_5_fmnist_sandals_vs_boots,wide,fmnist_sandals_vs_boots,5,0.9865000247955322,-813808785.3333334,500
wide_5_fmnist_sandals_vs_boots,wide,fmnist_sandals_vs_boots,5,0.987500011920929,-811800588.0,500
wide_5_fmnist_sandals_vs_boots,wide,fmnist_sandals_vs_boots,5,0.9835000038146973,-812120321.3333334,500
wide_5_fmnist_sandals_vs_boots,wide,fmnist_sandals_vs_boots,5,0.9835000038146973,-813380602.0,500
wide_5_fmnist_sandals_vs_boots,wide,fmnist_sandals_vs_boots,5,0.9829999804496765,-828402905.6666666,500
wide_5_fmnist_sandals_vs_boots,wide,fmnist_sandals_vs_boots,5,0.9865000247955322,-814567923.0,500
wide_5_fmnist_sandals_vs_boots,wide,fmnist_sandals_vs_boots,5,0.9825000166893005,-797299404.0,500
wide_5_fmnist_sandals_vs_boots,wide,fmnist_sandals_vs_boots,5,0.984499990940094,-830929843.3333334,500
wide_5_fmnist_sandals_vs_boots,wide,fmnist_sandals_vs_boots,5,0.9850000143051147,-790339783.3333334,500
wide_5_fmnist_sandals_vs_boots,wide,fmnist_sandals_vs_boots,5,0.9860000014305115,-823122348.0,500
wide_5_fmnist_sandals_vs_boots,wide,fmnist_sandals_vs_boots,5,0.9829999804496765,-811117104.3333334,500
wide_5_fmnist_sandals_vs_boots,wide,fmnist_sandals_vs_boots,5,0.9850000143051147,-815646248.3333334,500
wide_5_fmnist_sandals_vs_boots,wide,fmnist_sandals_vs_boots,5,0.9835000038146973,-828231647.6666666,500
wide_5_fmnist_sandals_vs_boots,wide,fmnist_sandals_vs_boots,5,0.9879999756813049,-822744219.0,500
wide_5_fmnist_sandals_vs_boots,wide,fmnist_sandals_vs_boots,5,0.9835000038146973,-817043502.0,500
wide_5_fmnist_sandals_vs_boots,wide,fmnist_sandals_vs_boots,5,0.9850000143051147,-818188101.3333334,500
wide_5_fmnist_sandals_vs_boots,wide,fmnist_sandals_vs_boots,5,0.9825000166893005,-824912809.3333334,500
wide_5_fmnist_sandals_vs_boots,wide,fmnist_sandals_vs_boots,5,0.9815000295639038,-802825008.0,500
wide_5_fmnist_sandals_vs_boots,wide,fmnist_sandals_vs_boots,5,0.9865000247955322,-820230319.0,500
wide_5_fmnist_sandals_vs_boots,wide,fmnist_sandals_vs_boots,5,0.9869999885559082,-833033771.0,500
wide_5_fmnist_sandals_vs_boots,wide,fmnist_sandals_vs_boots,5,0.9850000143051147,-812659596.6666666,500
wide_5_fmnist_sandals_vs_boots,wide,fmnist_sandals_vs_boots,5,0.9865000247955322,-797541529.0,500
wide_5_fmnist_sandals_vs_boots,wide,fmnist_sandals_vs_boots,5,0.984000027179718,-821194480.3333334,500
wide_5_fmnist_sandals_vs_boots,wide,fmnist_sandals_vs_boots,5,0.9854999780654907,-830425359.6666666,500
wide_5_fmnist_sandals_vs_boots,wide,fmnist_sandals_vs_boots,5,0.9865000247955322,-833905826.6666666,500
wide_5_fmnist_sandals_vs_boots,wide,fmnist_sandals_vs_boots,5,0.9865000247955322,-809383313.3333334,500
wide_5_fmnist_sandals_vs_boots,wide,fmnist_sandals_vs_boots,5,0.9825000166893005,-815848705.3333334,500
wide_5_fmnist_sandals_vs_boots,wide,fmnist_sandals_vs_boots,5,0.9819999933242798,-817340981.0,500
wide_5_fmnist_sandals_vs_boots,wide,fmnist_sandals_vs_boots,5,0.9860000014305115,-846578309.3333334,500
wide_5_fmnist_sandals_vs_boots,wide,fmnist_sandals_vs_boots,5,0.9850000143051147,-804670162.3333334,500
wide_5_fmnist_sandals_vs_boots,wide,fmnist_sandals_vs_boots,5,0.9829999804496765,-830164286.3333334,500
wide_5_fmnist_sandals_vs_boots,wide,fmnist_sandals_vs_boots,5,0.9890000224113464,-836318169.0,500
wide_5_fmnist_sandals_vs_boots,wide,fmnist_sandals_vs_boots,5,0.9860000014305115,-840925927.6666666,500
wide_5_fmnist_sandals_vs_boots,wide,fmnist_sandals_vs_boots,5,0.9835000038146973,-811142089.6666666,500
wide_5_fmnist_sandals_vs_boots,wide,fmnist_sandals_vs_boots,5,0.9835000038146973,-806949262.3333334,500
wide_5_fmnist_sandals_vs_boots,wide,fmnist_sandals_vs_boots,5,0.9835000038146973,-792723520.3333334,500
wide_5_fmnist_sandals_vs_boots,wide,fmnist_sandals_vs_boots,5,0.9869999885559082,-829188287.3333334,500
wide_5_fmnist_sandals_vs_boots,wide,fmnist_sandals_vs_boots,5,0.9854999780654907,-826293861.0,500
wide_5_fmnist_sandals_vs_boots,wide,fmnist_sandals_vs_boots,5,0.9850000143051147,-813768332.0,500
wide_5_fmnist_sandals_vs_boots,wide,fmnist_sandals_vs_boots,5,0.9819999933242798,-827189274.6666666,500
wide_5_fmnist_sandals_vs_boots,wide,fmnist_sandals_vs_boots,5,0.984499990940094,-803877225.0,500
wide_5_fmnist_sandals_vs_boots,wide,fmnist_sandals_vs_boots,5,0.9825000166893005,-810634667.6666666,500
wide_5_fmnist_sandals_vs_boots,wide,fmnist_sandals_vs_boots,5,0.9869999885559082,-838110896.0,500
wide_5_fmnist_sandals_vs_boots,wide,fmnist_sandals_vs_boots,5,0.987500011920929,-813129759.6666666,500
wide_5_fmnist_sandals_vs_boots,wide,fmnist_sandals_vs_boots,5,0.9850000143051147,-801344329.0,500
wide_5_fmnist_sandals_vs_boots,wide,fmnist_sandals_vs_boots,5,0.9829999804496765,-817577315.0,500
wide_11_synthetic_b,wide,synthetic_b,11,0.7049999833106995,-31143905.5,100
wide_11_synthetic_b,wide,synthetic_b,11,0.7049999833106995,-31229805.833333332,100
wide_11_synthetic_b,wide,synthetic_b,11,0.6834999918937683,-31098550.333333332,100
wide_11_synthetic_b,wide,synthetic_b,11,0.7055000066757202,-31641180.333333332,100
wide_11_synthetic_b,wide,synthetic_b,11,0.6899999976158142,-30941709.666666668,100
wide_11_synthetic_b,wide,synthetic_b,11,0.690500020980835,-30889470.333333332,100
wide_11_synthetic_b,wide,synthetic_b,11,0.6915000081062317,-30786454.333333332,100
wide_11_synthetic_b,wide,synthetic_b,11,0.7024999856948853,-31136558.0,100
wide_11_synthetic_b,wide,synthetic_b,11,0.6815000176429749,-31639698.666666668,100
wide_11_synthetic_b,wide,synthetic_b,11,0.6959999799728394,-31180451.166666668,100
wide_11_synthetic_b,wide,synthetic_b,11,0.6990000009536743,-30447385.166666668,100
wide_11_synthetic_b,wide,synthetic_b,11,0.7024999856948853,-31237028.0,100
wide_11_synthetic_b,wide,synthetic_b,11,0.6980000138282776,-31015783.5,100
wide_11_synthetic_b,wide,synthetic_b,11,0.6894999742507935,-30731955.0,100
wide_11_synthetic_b,wide,synthetic_b,11,0.6980000138282776,-31047922.5,100
wide_11_synthetic_b,wide,synthetic_b,11,0.699999988079071,-30830802.833333332,100
wide_11_synthetic_b,wide,synthetic_b,11,0.6974999904632568,-30761200.666666668,100
wide_11_synthetic_b,wide,synthetic_b,11,0.6880000233650208,-30982260.333333332,100
wide_11_synthetic_b,wide,synthetic_b,11,0.6930000185966492,-30936818.166666668,100
wide_11_synthetic_b,wide,synthetic_b,11,0.690500020980835,-30707022.0,100
wide_11_synthetic_b,wide,synthetic_b,11,0.6955000162124634,-30763812.833333332,100
wide_11_synthetic_b,wide,synthetic_b,11,0.699999988079071,-30501488.166666668,100
wide_11_synthetic_b,wide,synthetic_b,11,0.7120000123977661,-30802105.333333332,100
wide_11_synthetic_b,wide,synthetic_b,11,0.7024999856948853,-30900064.333333332,100
wide_11_synthetic_b,wide,synthetic_b,11,0.6974999904632568,-31096984.666666668,100
wide_11_synthetic_b,wide,synthetic_b,11,0.6930000185966492,-30548239.5,100
wide_11_synthetic_b,wide,synthetic_b,11,0.7020000219345093,-30090093.666666668,100
wide_11_synthetic_b,wide,synthetic_b,11,0.7024999856948853,-30476077.333333332,100
wide_11_synthetic_b,wide,synthetic_b,11,0.703000009059906,-30414407.833333332,100
wide_11_synthetic_b,wide,synthetic_b,11,0.6990000009536743,-30570288.5,100
wide_11_synthetic_b,wide,synthetic_b,11,0.6984999775886536,-30280114.0,100
wide_11_synthetic_b,wide,synthetic_b,11,0.6949999928474426,-30519727.5,100
wide_11_synthetic_b,wide,synthetic_b,11,0.6980000138282776,-31057921.666666668,100
wide_11_synthetic_b,wide,synthetic_b,11,0.703499972820282,-30781771.0,100
wide_11_synthetic_b,wide,synthetic_b,11,0.7020000219345093,-30112561.833333332,100
wide_11_synthetic_b,wide,synthetic_b,11,0.703499972820282,-30052598.833333332,100
wide_11_synthetic_b,wide,synthetic_b,11,0.6945000290870667,-30965885.333333332,100
wide_11_synthetic_b,wide,synthetic_b,11,0.7014999985694885,-30789136.5,100
wide_11_synthetic_b,wide,synthetic_b,11,0.703499972820282,-30754883.666666668,100
wide_11_synthetic_b,wide,synthetic_b,11,0.6784999966621399,-31065795.166666668,100
wide_11_synthetic_b,wide,synthetic_b,11,0.7045000195503235,-30551362.833333332,100
wide_11_synthetic_b,wide,synthetic_b,11,0.6744999885559082,-30513895.666666668,100
wide_11_synthetic_b,wide,synthetic_b,11,0.6984999775886536,-31351521.166666668,100
wide_11_synthetic_b,wide,synthetic_b,11,0.6825000047683716,-31310239.833333332,100
wide_11_synthetic_b,wide,synthetic_b,11,0.6934999823570251,-30484773.5,100
wide_11_synthetic_b,wide,synthetic_b,11,0.6995000243186951,-30708792.333333332,100
wide_11_synthetic_b,wide,synthetic_b,11,0.7024999856948853,-31327348.0,100
wide_11_synthetic_b,wide,synthetic_b,11,0.6995000243186951,-30469607.333333332,100
wide_11_synthetic_b,wide,synthetic_b,11,0.6965000033378601,-31637055.0,100
wide_11_synthetic_b,wide,synthetic_b,11,0.7020000219345093,-30959633.166666668,100
wide_11_synthetic_b,wide,synthetic_b,11,0.6959999799728394,-30076286.5,100
wide_11_synthetic_b,wide,synthetic_b,11,0.7049999833106995,-30745499.666666668,100
wide_11_synthetic_b,wide,synthetic_b,11,0.6875,-30381289.0,100
wide_11_synthetic_b,wide,synthetic_b,11,0.7039999961853027,-30979581.166666668,100
wide_11_synthetic_b,wide,synthetic_b,11,0.6940000057220459,-30707738.166666668,100
wide_11_synthetic_b,wide,synthetic_b,11,0.6955000162124634,-31279321.333333332,100
wide_11_synthetic_b,wide,synthetic_b,11,0.6970000267028809,-31158733.5,100
wide_11_synthetic_b,wide,synthetic_b,11,0.690500020980835,-31038930.333333332,100
wide_11_synthetic_b,wide,synthetic_b,11,0.7049999833106995,-31207474.333333332,100
wide_11_synthetic_b,wide,synthetic_b,11,0.7020000219345093,-30044192.333333332,100
wide_11_synthetic_b,wide,synthetic_b,11,0.7009999752044678,-30395111.5,100
wide_11_synthetic_b,wide,synthetic_b,11,0.7009999752044678,-30646133.833333332,100
wide_11_synthetic_b,wide,synthetic_b,11,0.6924999952316284,-31112787.833333332,100
wide_11_synthetic_b,wide,synthetic_b,11,0.6909999847412109,-30817892.833333332,100
wide_11_synthetic_b,wide,synthetic_b,11,0.6909999847412109,-31910904.666666668,100
wide_11_synthetic_b,wide,synthetic_b,11,0.7089999914169312,-30658146.333333332,100
wide_11_synthetic_b,wide,synthetic_b,11,0.7009999752044678,-30192493.333333332,100
wide_11_synthetic_b,wide,synthetic_b,11,0.7005000114440918,-30676210.5,100
wide_11_synthetic_b,wide,synthetic_b,11,0.7085000276565552,-29992346.0,100
wide_11_synthetic_b,wide,synthetic_b,11,0.703000009059906,-30563307.5,100
bottleneck_5_mnist_1_vs_7,bottleneck,mnist_1_vs_7,5,0.9900000095367432,-786118309.6666666,500
bottleneck_5_mnist_1_vs_7,bottleneck,mnist_1_vs_7,5,0.9915000200271606,-793312919.0,500
bottleneck_5_mnist_1_vs_7,bottleneck,mnist_1_vs_7,5,0.9894999861717224,-779693595.0,500
bottleneck_5_mnist_1_vs_7,bottleneck,mnist_1_vs_7,5,0.9900000095367432,-754370372.3333334,500
bottleneck_5_mnist_1_vs_7,bottleneck,mnist_1_vs_7,5,0.9890000224113464,-791670556.0,500
bottleneck_5_mnist_1_vs_7,bottleneck,mnist_1_vs_7,5,0.9919999837875366,-787449310.3333334,500
bottleneck_5_mnist_1_vs_7,bottleneck,mnist_1_vs_7,5,0.9900000095367432,-795223440.0,500
bottleneck_5_mnist_1_vs_7,bottleneck,mnist_1_vs_7,5,0.9900000095367432,-823704981.0,500
bottleneck_5_mnist_1_vs_7,bottleneck,mnist_1_vs_7,5,0.9904999732971191,-797197576.6666666,500
bottleneck_5_mnist_1_vs_7,bottleneck,mnist_1_vs_7,5,0.9909999966621399,-794960471.6666666,500
bottleneck_5_mnist_1_vs_7,bottleneck,mnist_1_vs_7,5,0.9900000095367432,-809287848.3333334,500
bottleneck_5_mnist_1_vs_7,bottleneck,mnist_1_vs_7,5,0.9909999966621399,-804431793.0,500
bottleneck_5_mnist_1_vs_7,bottleneck,mnist_1_vs_7,5,0.9894999861717224,-818093611.6666666,500
bottleneck_5_mnist_1_vs_7,bottleneck,mnist_1_vs_7,5,0.987500011920929,-774536885.0,500
bottleneck_5_mnist_1_vs_7,bottleneck,mnist_1_vs_7,5,0.9915000200271606,-810408226.3333334,500
bottleneck_5_mnist_1_vs_7,bottleneck,mnist_1_vs_7,5,0.9879999756813049,-809149466.6666666,500
bottleneck_5_mnist_1_vs_7,bottleneck,mnist_1_vs_7,5,0.9879999756813049,-795770458.6666666,500
bottleneck_5_mnist_1_vs_7,bottleneck,mnist_1_vs_7,5,0.9884999990463257,-802991734.0,500
bottleneck_5_mnist_1_vs_7,bottleneck,mnist_1_vs_7,5,0.9894999861717224,-784096975.0,500
bottleneck_5_mnist_1_vs_7,bottleneck,mnist_1_vs_7,5,0.9915000200271606,-806819223.3333334,500
bottleneck_5_mnist_1_vs_7,bottleneck,mnist_1_vs_7,5,0.9904999732971191,-827619995.6666666,500
bottleneck_5_mnist_1_vs_7,bottleneck,mnist_1_vs_7,5,0.984000027179718,-786573028.0,500
bottleneck_5_mnist_1_vs_7,bottleneck,mnist_1_vs_7,5,0.9869999885559082,-835400776.0,500
bottleneck_5_mnist_1_vs_7,bottleneck,mnist_1_vs_7,5,0.9884999990463257,-815270250.6666666,500
bottleneck_5_mnist_1_vs_7,bottleneck,mnist_1_vs_7,5,0.9900000095367432,-822129986.0,500
bottleneck_5_mnist_1_vs_7,bottleneck,mnist_1_vs_7,5,0.9879999756813049,-799179531.0,500
bottleneck_5_mnist_1_vs_7,bottleneck,mnist_1_vs_7,5,0.9894999861717224,-806832685.3333334,500
bottleneck_5_mnist_1_vs_7,bottleneck,mnist_1_vs_7,5,0.9909999966621399,-755469789.6666666,500
bottleneck_5_mnist_1_vs_7,bottleneck,mnist_1_vs_7,5,0.9909999966621399,-808026071.3333334,500
bottleneck_5_mnist_1_vs_7,bottleneck,mnist_1_vs_7,5,0.9919999837875366,-794347022.0,500
bottleneck_5_mnist_1_vs_7,bottleneck,mnist_1_vs_7,5,0.987500011920929,-793568848.6666666,500
bottleneck_5_mnist_1_vs_7,bottleneck,mnist_1_vs_7,5,0.9904999732971191,-785257962.6666666,500
bottleneck_5_mnist_1_vs_7,bottleneck,mnist_1_vs_7,5,0.9890000224113464,-784897992.0,500
bottleneck_5_mnist_1_vs_7,bottleneck,mnist_1_vs_7,5,0.9900000095367432,-795115960.6666666,500
bottleneck_5_mnist_1_vs_7,bottleneck,mnist_1_vs_7,5,0.9869999885559082,-780834784.3333334,500
bottleneck_5_mnist_1_vs_7,bottleneck,mnist_1_vs_7,5,0.9904999732971191,-813276462.6666666,500
bottleneck_5_mnist_1_vs_7,bottleneck,mnist_1_vs_7,5,0.9904999732971191,-806246224.0,500
bottleneck_5_mnist_1_vs_7,bottleneck,mnist_1_vs_7,5,0.9919999837875366,-786448536.6666666,500
bottleneck_5_mnist_1_vs_7,bottleneck,mnist_1_vs_7,5,0.9919999837875366,-806652102.3333334,500
bottleneck_5_mnist_1_vs_7,bottleneck,mnist_1_vs_7,5,0.9879999756813049,-803676677.3333334,500
bottleneck_5_mnist_1_vs_7,bottleneck,mnist_1_vs_7,5,0.9915000200271606,-782893840.6666666,500
bottleneck_5_mnist_1_vs_7,bottleneck,mnist_1_vs_7,5,0.9909999966621399,-803356285.6666666,500
bottleneck_5_mnist_1_vs_7,bottleneck,mnist_1_vs_7,5,0.9879999756813049,-790583577.3333334,500
bottleneck_5_mnist_1_vs_7,bottleneck,mnist_1_vs_7,5,0.9890000224113464,-796441228.0,500
bottleneck_5_mnist_1_vs_7,bottleneck,mnist_1_vs_7,5,0.9919999837875366,-801413393.3333334,500
bottleneck_5_mnist_1_vs_7,bottleneck,mnist_1_vs_7,5,0.9904999732971191,-789442324.6666666,500
bottleneck_5_mnist_1_vs_7,bottleneck,mnist_1_vs_7,5,0.9915000200271606,-783305592.3333334,500
bottleneck_5_mnist_1_vs_7,bottleneck,mnist_1_vs_7,5,0.9900000095367432,-789393606.3333334,500
bottleneck_5_mnist_1_vs_7,bottleneck,mnist_1_vs_7,5,0.9925000071525574,-792343593.6666666,500
bottleneck_5_mnist_1_vs_7,bottleneck,mnist_1_vs_7,5,0.9904999732971191,-757546698.6666666,500
bottleneck_5_mnist_1_vs_7,bottleneck,mnist_1_vs_7,5,0.9890000224113464,-766262246.3333334,500
bottleneck_5_mnist_1_vs_7,bottleneck,mnist_1_vs_7,5,0.9884999990463257,-803123353.6666666,500
bottleneck_5_mnist_1_vs_7,bottleneck,mnist_1_vs_7,5,0.9865000247955322,-824540026.0,500
bottleneck_5_mnist_1_vs_7,bottleneck,mnist_1_vs_7,5,0.9860000014305115,-803295648.3333334,500
bottleneck_5_mnist_1_vs_7,bottleneck,mnist_1_vs_7,5,0.9865000247955322,-771152468.3333334,500
bottleneck_5_mnist_1_vs_7,bottleneck,mnist_1_vs_7,5,0.9894999861717224,-800310080.3333334,500
bottleneck_5_mnist_1_vs_7,bottleneck,mnist_1_vs_7,5,0.9904999732971191,-786340762.6666666,500
bottleneck_5_mnist_1_vs_7,bottleneck,mnist_1_vs_7,5,0.9904999732971191,-810567535.3333334,500
bottleneck_5_mnist_1_vs_7,bottleneck,mnist_1_vs_7,5,0.9915000200271606,-794398777.0,500
bottleneck_5_mnist_1_vs_7,bottleneck,mnist_1_vs_7,5,0.9900000095367432,-787419531.6666666,500
bottleneck_5_mnist_1_vs_7,bottleneck,mnist_1_vs_7,5,0.9929999709129333,-808128107.0,500
bottleneck_5_mnist_1_vs_7,bottleneck,mnist_1_vs_7,5,0.9894999861717224,-789486705.3333334,500
bottleneck_5_mnist_1_vs_7,bottleneck,mnist_1_vs_7,5,0.987500011920929,-801397133.3333334,500
bottleneck_5_mnist_1_vs_7,bottleneck,mnist_1_vs_7,5,0.9854999780654907,-839464947.0,500
bottleneck_5_mnist_1_vs_7,bottleneck,mnist_1_vs_7,5,0.9879999756813049,-820587689.3333334,500
bottleneck_5_mnist_1_vs_7,bottleneck,mnist_1_vs_7,5,0.9884999990463257,-805467565.6666666,500
bottleneck_5_mnist_1_vs_7,bottleneck,mnist_1_vs_7,5,0.9925000071525574,-808090813.0,500
bottleneck_5_mnist_1_vs_7,bottleneck,mnist_1_vs_7,5,0.9904999732971191,-781862183.6666666,500
bottleneck_5_mnist_1_vs_7,bottleneck,mnist_1_vs_7,5,0.9904999732971191,-785376852.0,500
bottleneck_5_mnist_1_vs_7,bottleneck,mnist_1_vs_7,5,0.9884999990463257,-776752328.3333334,500
bottleneck_5_fmnist_shirts_vs_coats,bottleneck,fmnist_shirts_vs_coats,5,0.9754999876022339,-768750806.3333334,500
bottleneck_5_fmnist_shirts_vs_coats,bottleneck,fmnist_shirts_vs_coats,5,0.9810000061988831,-752255422.6666666,500
bottleneck_5_fmnist_shirts_vs_coats,bottleneck,fmnist_shirts_vs_coats,5,0.9815000295639038,-743817509.6666666,500
bottleneck_5_fmnist_shirts_vs_coats,bottleneck,fmnist_shirts_vs_coats,5,0.9815000295639038,-776411258.6666666,500
bottleneck_5_fmnist_shirts_vs_coats,bottleneck,fmnist_shirts_vs_coats,5,0.984000027179718,-779915846.3333334,500
bottleneck_5_fmnist_shirts_vs_coats,bottleneck,fmnist_shirts_vs_coats,5,0.9860000014305115,-762938962.6666666,500
bottleneck_5_fmnist_shirts_vs_coats,bottleneck,fmnist_shirts_vs_coats,5,0.9865000247955322,-792459243.6666666,500
bottleneck_5_fmnist_shirts_vs_coats,bottleneck,fmnist_shirts_vs_coats,5,0.984499990940094,-737846403.6666666,500
bottleneck_5_fmnist_shirts_vs_coats,bottleneck,fmnist_shirts_vs_coats,5,0.984000027179718,-795650737.0,500
bottleneck_5_fmnist_shirts_vs_coats,bottleneck,fmnist_shirts_vs_coats,5,0.9804999828338623,-751361872.3333334,500
bottleneck_5_fmnist_shirts_vs_coats,bottleneck,fmnist_shirts_vs_coats,5,0.9825000166893005,-763256080.6666666,500
bottleneck_5_fmnist_shirts_vs_coats,bottleneck,fmnist_shirts_vs_coats,5,0.984000027179718,-745820909.0,500
bottleneck_5_fmnist_shirts_vs_coats,bottleneck,fmnist_shirts_vs_coats,5,0.984000027179718,-764756103.6666666,500
bottleneck_5_fmnist_shirts_vs_coats,bottleneck,fmnist_shirts_vs_coats,5,0.9804999828338623,-777237325.0,500
bottleneck_5_fmnist_shirts_vs_coats,bottleneck,fmnist_shirts_vs_coats,5,0.984499990940094,-757164102.0,500
bottleneck_5_fmnist_shirts_vs_coats,bottleneck,fmnist_shirts_vs_coats,5,0.9800000190734863,-755020100.6666666,500
bottleneck_5_fmnist_shirts_vs_coats,bottleneck,fmnist_shirts_vs_coats,5,0.9850000143051147,-805616431.6666666,500
bottleneck_5_fmnist_shirts_vs_coats,bottleneck,fmnist_shirts_vs_coats,5,0.9825000166893005,-780220114.0,500
bottleneck_5_fmnist_shirts_vs_coats,bottleneck,fmnist_shirts_vs_coats,5,0.9865000247955322,-761983736.0,500
bottleneck_5_fmnist_shirts_vs_coats,bottleneck,fmnist_shirts_vs_coats,5,0.9854999780654907,-763481634.3333334,500
bottleneck_5_fmnist_shirts_vs_coats,bottleneck,fmnist_shirts_vs_coats,5,0.9815000295639038,-771893887.6666666,500
bottleneck_5_fmnist_shirts_vs_coats,bottleneck,fmnist_shirts_vs_coats,5,0.9769999980926514,-767033220.3333334,500
bottleneck_5_fmnist_shirts_vs_coats,bottleneck,fmnist_shirts_vs_coats,5,0.9854999780654907,-760955301.6666666,500
bottleneck_5_fmnist_shirts_vs_coats,bottleneck,fmnist_shirts_vs_coats,5,0.984000027179718,-742786921.6666666,500
bottleneck_5_fmnist_shirts_vs_coats,bottleneck,fmnist_shirts_vs_coats,5,0.9865000247955322,-739603570.0,500
bottleneck_5_fmnist_shirts_vs_coats,bottleneck,fmnist_shirts_vs_coats,5,0.9850000143051147,-775382418.3333334,500
bottleneck_5_fmnist_shirts_vs_coats,bottleneck,fmnist_shirts_vs_coats,5,0.9850000143051147,-766752930.3333334,500
bottleneck_5_fmnist_shirts_vs_coats,bottleneck,fmnist_shirts_vs_coats,5,0.9850000143051147,-768497255.3333334,500
bottleneck_5_fmnist_shirts_vs_coats,bottleneck,fmnist_shirts_vs_coats,5,0.984499990940094,-767520990.6666666,500
bottleneck_5_fmnist_shirts_vs_coats,bottleneck,fmnist_shirts_vs_coats,5,0.9879999756813049,-750324403.6666666,500
bottleneck_5_fmnist_shirts_vs_coats,bottleneck,fmnist_shirts_vs_coats,5,0.9854999780654907,-754987841.3333334,500
bottleneck_5_fmnist_shirts_vs_coats,bottleneck,fmnist_shirts_vs_coats,5,0.9869999885559082,-794959562.0,500
bottleneck_5_fmnist_shirts_vs_coats,bottleneck,fmnist_shirts_vs_coats,5,0.9810000061988831,-768922457.0,500
bottleneck_5_fmnist_shirts_vs_coats,bottleneck,fmnist_shirts_vs_coats,5,0.9710000157356262,-789812677.0,500
bottleneck_5_fmnist_shirts_vs_coats,bottleneck,fmnist_shirts_vs_coats,5,0.9794999957084656,-733552683.0,500
bottleneck_5_fmnist_shirts_vs_coats,bottleneck,fmnist_shirts_vs_coats,5,0.9815000295639038,-774268860.0,500
bottleneck_5_fmnist_shirts_vs_coats,bottleneck,fmnist_shirts_vs_coats,5,0.9835000038146973,-747514593.6666666,500
bottleneck_5_fmnist_shirts_vs_coats,bottleneck,fmnist_shirts_vs_coats,5,0.9865000247955322,-743107188.3333334,500
bottleneck_5_fmnist_shirts_vs_coats,bottleneck,fmnist_shirts_vs_coats,5,0.9850000143051147,-773857098.0,500
bottleneck_5_fmnist_shirts_vs_coats,bottleneck,fmnist_shirts_vs_coats,5,0.972000002861023,-776069726.0,500
bottleneck_5_fmnist_shirts_vs_coats,bottleneck,fmnist_shirts_vs_coats,5,0.9854999780654907,-778886629.0,500
bottleneck_5_fmnist_shirts_vs_coats,bottleneck,fmnist_shirts_vs_coats,5,0.984499990940094,-740947685.3333334,500
bottleneck_5_fmnist_shirts_vs_coats,bottleneck,fmnist_shirts_vs_coats,5,0.984000027179718,-771244142.6666666,500
bottleneck_5_fmnist_shirts_vs_coats,bottleneck,fmnist_shirts_vs_coats,5,0.9854999780654907,-772100421.3333334,500
