architecture,dataset,k,model_idx,accuracy,rho,dropout_rate,run_id
wide_5,mnist_1_vs_7,400,12,0.9909999966621399,-535976976.3333333,,wide_5_mnist_1_vs_7_k400_m12
wide_5,mnist_1_vs_7,400,13,0.9904999732971191,-535122343.0,,wide_5_mnist_1_vs_7_k400_m13
wide_5,mnist_1_vs_7,400,14,0.9900000095367432,-552158931.0,,wide_5_mnist_1_vs_7_k400_m14
wide_5,mnist_1_vs_7,400,15,0.9915000200271606,-540580213.6666666,,wide_5_mnist_1_vs_7_k400_m15
wide_5,mnist_1_vs_7,400,16,0.9894999861717224,-529418663.3333333,,wide_5_mnist_1_vs_7_k400_m16
wide_5,mnist_1_vs_7,400,17,0.9869999885559082,-524509167.0,,wide_5_mnist_1_vs_7_k400_m17
wide_5,mnist_1_vs_7,400,18,0.9890000224113464,-525212468.6666667,,wide_5_mnist_1_vs_7_k400_m18
wide_5,mnist_1_vs_7,400,19,0.9894999861717224,-532718021.0,,wide_5_mnist_1_vs_7_k400_m19
wide_5,mnist_1_vs_7,400,20,0.9915000200271606,-514690091.0,,wide_5_mnist_1_vs_7_k400_m20
wide_5,mnist_1_vs_7,400,21,0.9900000095367432,-527660257.6666667,,wide_5_mnist_1_vs_7_k400_m21
wide_5,mnist_1_vs_7,400,22,0.9879999756813049,-502860802.3333333,,wide_5_mnist_1_vs_7_k400_m22
wide_5,mnist_1_vs_7,400,23,0.9900000095367432,-556314523.0,,wide_5_mnist_1_vs_7_k400_m23
wide_5,mnist_1_vs_7,400,24,0.9894999861717224,-502090639.6666667,,wide_5_mnist_1_vs_7_k400_m24
wide_5,mnist_1_vs_7,400,25,0.9884999990463257,-547512467.6666666,,wide_5_mnist_1_vs_7_k400_m25
wide_5,mnist_1_vs_7,400,26,0.9904999732971191,-523102668.6666667,,wide_5_mnist_1_vs_7_k400_m26
wide_5,mnist_1_vs_7,400,27,0.9904999732971191,-512329191.3333333,,wide_5_mnist_1_vs_7_k400_m27
wide_5,mnist_1_vs_7,400,28,0.9894999861717224,-546678272.3333334,,wide_5_mnist_1_vs_7_k400_m28
wide_5,mnist_1_vs_7,400,29,0.9909999966621399,-498425446.6666667,,wide_5_mnist_1_vs_7_k400_m29
wide_5,mnist_1_vs_7,400,30,0.9909999966621399,-510909477.6666667,,wide_5_mnist_1_vs_7_k400_m30
wide_5,mnist_1_vs_7,400,31,0.987500011920929,-515470197.6666667,,wide_5_mnist_1_vs_7_k400_m31
wide_5,mnist_1_vs_7,400,32,0.9900000095367432,-512012708.6666667,,wide_5_mnist_1_vs_7_k400_m32
wide_5,mnist_1_vs_7,400,33,0.9900000095367432,-509874027.0,,wide_5_mnist_1_vs_7_k400_m33
wide_5,mnist_1_vs_7,400,34,0.9919999837875366,-519749305.6666667,,wide_5_mnist_1_vs_7_k400_m34
wide_5,mnist_1_vs_7,400,35,0.9879999756813049,-529771726.6666667,,wide_5_mnist_1_vs_7_k400_m35
wide_5,mnist_1_vs_7,400,36,0.9890000224113464,-512434234.3333333,,wide_5_mnist_1_vs_7_k400_m36
wide_5,mnist_1_vs_7,400,37,0.9909999966621399,-541605976.6666666,,wide_5_mnist_1_vs_7_k400_m37
wide_5,mnist_1_vs_7,400,38,0.9854999780654907,-529775195.6666667,,wide_5_mnist_1_vs_7_k400_m38
wide_5,mnist_1_vs_7,400,39,0.9894999861717224,-532461929.0,,wide_5_mnist_1_vs_7_k400_m39
wide_5,mnist_1_vs_7,400,40,0.9909999966621399,-548299123.3333334,,wide_5_mnist_1_vs_7_k400_m40
wide_5,mnist_1_vs_7,400,41,0.9890000224113464,-547493408.3333334,,wide_5_mnist_1_vs_7_k400_m41
wide_5,mnist_1_vs_7,400,42,0.9884999990463257,-510290445.0,,wide_5_mnist_1_vs_7_k400_m42
wide_5,mnist_1_vs_7,400,43,0.9900000095367432,-517162735.6666667,,wide_5_mnist_1_vs_7_k400_m43
wide_5,mnist_1_vs_7,400,44,0.9900000095367432,-532837515.0,,wide_5_mnist_1_vs_7_k400_m44
wide_5,mnist_1_vs_7,400,45,0.9884999990463257,-517400524.3333333,,wide_5_mnist_1_vs_7_k400_m45
wide_5,mnist_1_vs_7,400,46,0.9884999990463257,-530336544.3333333,,wide_5_mnist_1_vs_7_k400_m46
wide_5,mnist_1_vs_7,400,47,0.9894999861717224,-546090898.6666666,,wide_5_mnist_1_vs_7_k400_m47
wide_5,mnist_1_vs_7,400,48,0.9900000095367432,-506897943.3333333,,wide_5_mnist_1_vs_7_k400_m48
wide_5,mnist_1_vs_7,400,49,0.9884999990463257,-541966155.0,,wide_5_mnist_1_vs_7_k400_m49
wide_5,mnist_1_vs_7,400,50,0.9915000200271606,-524607584.0,,wide_5_mnist_1_vs_7_k400_m50
wide_5,mnist_1_vs_7,400,51,0.9925000071525574,-514280831.0,,wide_5_mnist_1_vs_7_k400_m51
wide_5,mnist_1_vs_7,400,52,0.9884999990463257,-523437119.3333333,,wide_5_mnist_1_vs_7_k400_m52
wide_5,mnist_1_vs_7,400,53,0.9894999861717224,-528569626.6666667,,wide_5_mnist_1_vs_7_k400_m53
wide_5,mnist_1_vs_7,400,54,0.9884999990463257,-499820232.6666667,,wide_5_mnist_1_vs_7_k400_m54
wide_5,mnist_1_vs_7,400,55,0.9890000224113464,-515585422.3333333,,wide_5_mnist_1_vs_7_k400_m55
wide_5,mnist_1_vs_7,400,56,0.984499990940094,-537036911.6666666,,wide_5_mnist_1_vs_7_k400_m56
wide_5,mnist_1_vs_7,400,57,0.987500011920929,-529281444.3333333,,wide_5_mnist_1_vs_7_k400_m57
wide_5,mnist_1_vs_7,400,58,0.9909999966621399,-533082081.6666667,,wide_5_mnist_1_vs_7_k400_m58
wide_5,mnist_1_vs_7,400,59,0.9904999732971191,-509213033.6666667,,wide_5_mnist_1_vs_7_k400_m59
wide_5,mnist_1_vs_7,400,60,0.9890000224113464,-531454442.0,,wide_5_mnist_1_vs_7_k400_m60
wide_5,mnist_1_vs_7,400,61,0.9904999732971191,-536756285.0,,wide_5_mnist_1_vs_7_k400_m61
wide_5,mnist_1_vs_7,400,62,0.9890000224113464,-526532176.0,,wide_5_mnist_1_vs_7_k400_m62
wide_5,mnist_1_vs_7,400,63,0.987500011920929,-524531833.3333333,,wide_5_mnist_1_vs_7_k400_m63
wide_5,mnist_1_vs_7,400,64,0.9890000224113464,-529920340.3333333,,wide_5_mnist_1_vs_7_k400_m64
wide_5,mnist_1_vs_7,400,65,0.9890000224113464,-518095391.0,,wide_5_mnist_1_vs_7_k400_m65
wide_5,mnist_1_vs_7,400,66,0.9854999780654907,-520053146.6666667,,wide_5_mnist_1_vs_7_k400_m66
wide_5,mnist_1_vs_7,400,67,0.9904999732971191,-527541357.3333333,,wide_5_mnist_1_vs_7_k400_m67
wide_5,mnist_1_vs_7,400,68,0.9890000224113464,-528805920.3333333,,wide_5_mnist_1_vs_7_k400_m68
wide_5,mnist_1_vs_7,400,69,0.9894999861717224,-536728758.0,,wide_5_mnist_1_vs_7_k400_m69
wide_5,mnist_1_vs_7,325,0,0.9919999837875366,-352721231.3333333,,wide_5_mnist_1_vs_7_k325_m0
wide_5,mnist_1_vs_7,325,1,0.9869999885559082,-347278783.3333333,,wide_5_mnist_1_vs_7_k325_m1
wide_5,mnist_1_vs_7,325,2,0.9929999709129333,-358661946.0,,wide_5_mnist_1_vs_7_k325_m2
wide_5,mnist_1_vs_7,325,3,0.9894999861717224,-345847264.6666667,,wide_5_mnist_1_vs_7_k325_m3
wide_5,mnist_1_vs_7,325,4,0.9884999990463257,-350294027.6666667,,wide_5_mnist_1_vs_7_k325_m4
wide_5,mnist_1_vs_7,325,5,0.9919999837875366,-342258164.6666667,,wide_5_mnist_1_vs_7_k325_m5
wide_5,mnist_1_vs_7,325,6,0.9909999966621399,-354856057.0,,wide_5_mnist_1_vs_7_k325_m6
wide_5,mnist_1_vs_7,325,7,0.9894999861717224,-342728506.0,,wide_5_mnist_1_vs_7_k325_m7
wide_5,mnist_1_vs_7,325,8,0.9909999966621399,-356097827.6666667,,wide_5_mnist_1_vs_7_k325_m8
wide_5,mnist_1_vs_7,325,9,0.987500011920929,-352157741.3333333,,wide_5_mnist_1_vs_7_k325_m9
wide_5,mnist_1_vs_7,325,10,0.9900000095367432,-345069763.3333333,,wide_5_mnist_1_vs_7_k325_m10
wide_5,mnist_1_vs_7,325,11,0.9879999756813049,-364101751.0,,wide_5_mnist_1_vs_7_k325_m11
wide_5,mnist_1_vs_7,325,12,0.9909999966621399,-361796209.6666667,,wide_5_mnist_1_vs_7_k325_m12
wide_5,mnist_1_vs_7,325,13,0.9904999732971191,-358603820.6666667,,wide_5_mnist_1_vs_7_k325_m13
wide_5,mnist_1_vs_7,325,14,0.9900000095367432,-373613479.3333333,,wide_5_mnist_1_vs_7_k325_m14
wide_5,mnist_1_vs_7,325,15,0.9915000200271606,-363096360.6666667,,wide_5_mnist_1_vs_7_k325_m15
wide_5,mnist_1_vs_7,325,16,0.9894999861717224,-357275229.3333333,,wide_5_mnist_1_vs_7_k325_m16
wide_5,mnist_1_vs_7,325,17,0.9869999885559082,-353309435.6666667,,wide_5_mnist_1_vs_7_k325_m17
wide_5,mnist_1_vs_7,325,18,0.9890000224113464,-352138621.3333333,,wide_5_mnist_1_vs_7_k325_m18
wide_5,mnist_1_vs_7,325,19,0.9894999861717224,-358892064.6666667,,wide_5_mnist_1_vs_7_k325_m19
wide_5,mnist_1_vs_7,325,20,0.9915000200271606,-345836056.6666667,,wide_5_mnist_1_vs_7_k325_m20
wide_5,mnist_1_vs_7,325,21,0.9900000095367432,-355137983.3333333,,wide_5_mnist_1_vs_7_k325_m21
wide_5,mnist_1_vs_7,325,22,0.9879999756813049,-340734365.3333333,,wide_5_mnist_1_vs_7_k325_m22
wide_5,mnist_1_vs_7,325,23,0.9900000095367432,-375098909.6666667,,wide_5_mnist_1_vs_7_k325_m23
wide_5,mnist_1_vs_7,325,24,0.9894999861717224,-343727425.0,,wide_5_mnist_1_vs_7_k325_m24
wide_5,mnist_1_vs_7,325,25,0.9884999990463257,-366145175.6666667,,wide_5_mnist_1_vs_7_k325_m25
wide_5,mnist_1_vs_7,325,26,0.9904999732971191,-353888980.3333333,,wide_5_mnist_1_vs_7_k325_m26
wide_5,mnist_1_vs_7,325,27,0.9904999732971191,-342719307.0,,wide_5_mnist_1_vs_7_k325_m27
wide_5,mnist_1_vs_7,325,28,0.9894999861717224,-367958149.3333333,,wide_5_mnist_1_vs_7_k325_m28
wide_5,mnist_1_vs_7,325,29,0.9909999966621399,-337399896.3333333,,wide_5_mnist_1_vs_7_k325_m29
wide_5,mnist_1_vs_7,325,30,0.9909999966621399,-344822670.0,,wide_5_mnist_1_vs_7_k325_m30
wide_5,mnist_1_vs_7,325,31,0.987500011920929,-346272336.3333333,,wide_5_mnist_1_vs_7_k325_m31
wide_5,mnist_1_vs_7,325,32,0.9900000095367432,-343927157.0,,wide_5_mnist_1_vs_7_k325_m32
wide_5,mnist_1_vs_7,325,33,0.9900000095367432,-339975203.6666667,,wide_5_mnist_1_vs_7_k325_m33
wide_5,mnist_1_vs_7,325,34,0.9919999837875366,-349123740.6666667,,wide_5_mnist_1_vs_7_k325_m34
wide_5,mnist_1_vs_7,325,35,0.9879999756813049,-355839759.0,,wide_5_mnist_1_vs_7_k325_m35
wide_5,mnist_1_vs_7,325,36,0.9890000224113464,-342801054.6666667,,wide_5_mnist_1_vs_7_k325_m36
wide_5,mnist_1_vs_7,325,37,0.9909999966621399,-364353299.6666667,,wide_5_mnist_1_vs_7_k325_m37
wide_5,mnist_1_vs_7,325,38,0.9854999780654907,-357357566.6666667,,wide_5_mnist_1_vs_7_k325_m38
wide_5,mnist_1_vs_7,325,39,0.9894999861717224,-357267216.6666667,,wide_5_mnist_1_vs_7_k325_m39
wide_5,mnist_1_vs_7,325,40,0.9909999966621399,-366008617.3333333,,wide_5_mnist_1_vs_7_k325_m40
wide_5,mnist_1_vs_7,325,41,0.9890000224113464,-366419407.0,,wide_5_mnist_1_vs_7_k325_m41
wide_5,mnist_1_vs_7,325,42,0.9884999990463257,-343791032.6666667,,wide_5_mnist_1_vs_7_k325_m42
wide_5,mnist_1_vs_7,325,43,0.9900000095367432,-348913407.6666667,,wide_5_mnist_1_vs_7_k325_m43
wide_5,mnist_1_vs_7,325,44,0.9900000095367432,-358642892.3333333,,wide_5_mnist_1_vs_7_k325_m44
wide_5,mnist_1_vs_7,325,45,0.9884999990463257,-348355394.6666667,,wide_5_mnist_1_vs_7_k325_m45
wide_5,mnist_1_vs_7,325,46,0.9884999990463257,-358260927.6666667,,wide_5_mnist_1_vs_7_k325_m46
wide_5,mnist_1_vs_7,325,47,0.9894999861717224,-366881722.0,,wide_5_mnist_1_vs_7_k325_m47
wide_5,mnist_1_vs_7,325,48,0.9900000095367432,-343414660.3333333,,wide_5_mnist_1_vs_7_k325_m48
wide_5,mnist_1_vs_7,325,49,0.9884999990463257,-365337031.3333333,,wide_5_mnist_1_vs_7_k325_m49
wide_5,mnist_1_vs_7,325,50,0.9915000200271606,-352661110.3333333,,wide_5_mnist_1_vs_7_k325_m50
wide_5,mnist_1_vs_7,325,51,0.9925000071525574,-348341925.6666667,,wide_5_mnist_1_vs_7_k325_m51
wide_5,mnist_1_vs_7,325,52,0.9884999990463257,-351910437.6666667,,wide_5_mnist_1_vs_7_k325_m52
wide_5,mnist_1_vs_7,325,53,0.9894999861717224,-357222262.3333333,,wide_5_mnist_1_vs_7_k325_m53
wide_5,mnist_1_vs_7,325,54,0.9884999990463257,-337602147.0,,wide_5_mnist_1_vs_7_k325_m54
wide_5,mnist_1_vs_7,325,55,0.9890000224113464,-348671407.0,,wide_5_mnist_1_vs_7_k325_m55
wide_5,mnist_1_vs_7,325,56,0.984499990940094,-360569473.3333333,,wide_5_mnist_1_vs_7_k325_m56
wide_5,mnist_1_vs_7,325,57,0.987500011920929,-358373100.3333333,,wide_5_mnist_1_vs_7_k325_m57
wide_5,mnist_1_vs_7,325,58,0.9909999966621399,-358582452.0,,wide_5_mnist_1_vs_7_k325_m58
wide_5,mnist_1_vs_7,325,59,0.9904999732971191,-346708342.3333333,,wide_5_mnist_1_vs_7_k325_m59
wide_5,mnist_1_vs_7,325,60,0.9890000224113464,-357911125.3333333,,wide_5_mnist_1_vs_7_k325_m60
wide_5,mnist_1_vs_7,325,61,0.9904999732971191,-362155869.6666667,,wide_5_mnist_1_vs_7_k325_m61
wide_5,mnist_1_vs_7,325,62,0.9890000224113464,-354259169.0,,wide_5_mnist_1_vs_7_k325_m62
wide_5,mnist_1_vs_7,325,63,0.987500011920929,-349745138.6666667,,wide_5_mnist_1_vs_7_k325_m63
wide_5,mnist_1_vs_7,325,64,0.9890000224113464,-355392925.6666667,,wide_5_mnist_1_vs_7_k325_m64
wide_5,mnist_1_vs_7,325,65,0.9890000224113464,-349246050.0,,wide_5_mnist_1_vs_7_k325_m65
wide_5,mnist_1_vs_7,325,66,0.9854999780654907,-350395168.0,,wide_5_mnist_1_vs_7_k325_m66
wide_5,mnist_1_vs_7,325,67,0.9904999732971191,-351832848.0,,wide_5_mnist_1_vs_7_k325_m67
wide_5,mnist_1_vs_7,325,68,0.9890000224113464,-355363792.0,,wide_5_mnist_1_vs_7_k325_m68
wide_5,mnist_1_vs_7,325,69,0.9894999861717224,-360418893.3333333,,wide_5_mnist_1_vs_7_k325_m69
wide_5,mnist_1_vs_7,500,0,0.9919999837875366,-816836798.3333334,,wide_5_mnist_1_vs_7_k500_m0
wide_5,mnist_1_vs_7,500,1,0.9869999885559082,-791487050.0,,wide_5_mnist_1_vs_7_k500_m1
wide_5,mnist_1_vs_7,500,2,0.9929999709129333,-808369695.6666666,,wide_5_mnist_1_vs_7_k500_m2
wide_5,mnist_1_vs_7,500,3,0.9894999861717224,-785190499.0,,wide_5_mnist_1_vs_7_k500_m3
wide_5,mnist_1_vs_7,500,4,0.9884999990463257,-791174685.3333334,,wide_5_mnist_1_vs_7_k500_m4
wide_5,mnist_1_vs_7,500,5,0.9919999837875366,-770301369.0,,wide_5_mnist_1_vs_7_k500_m5
wide_5,mnist_1_vs_7,500,6,0.9909999966621399,-804462685.0,,wide_5_mnist_1_vs_7_k500_m6
wide_5,mnist_1_vs_7,500,7,0.9894999861717224,-768670376.0,,wide_5_mnist_1_vs_7_k500_m7
wide_5,mnist_1_vs_7,500,8,0.9909999966621399,-795074528.0,,wide_5_mnist_1_vs_7_k500_m8
wide_5,mnist_1_vs_7,500,9,0.987500011920929,-794916450.6666666,,wide_5_mnist_1_vs_7_k500_m9
wide_5,mnist_1_vs_7,500,10,0.9900000095367432,-775961747.0,,wide_5_mnist_1_vs_7_k500_m10
wide_5,mnist_1_vs_7,500,11,0.9879999756813049,-825858464.3333334,,wide_5_mnist_1_vs_7_k500_m11
wide_5,mnist_1_vs_7,500,12,0.9909999966621399,-813303725.0,,wide_5_mnist_1_vs_7_k500_m12
wide_5,mnist_1_vs_7,500,13,0.9904999732971191,-818187712.6666666,,wide_5_mnist_1_vs_7_k500_m13
wide_5,mnist_1_vs_7,500,14,0.9900000095367432,-834335170.3333334,,wide_5_mnist_1_vs_7_k500_m14
wide_5,mnist_1_vs_7,500,15,0.9915000200271606,-825290069.6666666,,wide_5_mnist_1_vs_7_k500_m15
wide_5,mnist_1_vs_7,500,16,0.9894999861717224,-804847014.3333334,,wide_5_mnist_1_vs_7_k500_m16
wide_5,mnist_1_vs_7,500,17,0.9869999885559082,-797955091.3333334,,wide_5_mnist_1_vs_7_k500_m17
wide_5,mnist_1_vs_7,500,18,0.9890000224113464,-804104249.3333334,,wide_5_mnist_1_vs_7_k500_m18
wide_5,mnist_1_vs_7,500,19,0.9894999861717224,-815094306.6666666,,wide_5_mnist_1_vs_7_k500_m19
wide_5,mnist_1_vs_7,500,20,0.9915000200271606,-787580649.3333334,,wide_5_mnist_1_vs_7_k500_m20
wide_5,mnist_1_vs_7,500,21,0.9900000095367432,-801776457.3333334,,wide_5_mnist_1_vs_7_k500_m21
wide_5,mnist_1_vs_7,500,22,0.9879999756813049,-766200658.0,,wide_5_mnist_1_vs_7_k500_m22
wide_5,mnist_1_vs_7,500,23,0.9900000095367432,-841247610.3333334,,wide_5_mnist_1_vs_7_k500_m23
wide_5,mnist_1_vs_7,500,24,0.9894999861717224,-765136993.6666666,,wide_5_mnist_1_vs_7_k500_m24
wide_5,mnist_1_vs_7,500,25,0.9884999990463257,-832127636.0,,wide_5_mnist_1_vs_7_k500_m25
wide_5,mnist_1_vs_7,500,26,0.9904999732971191,-795808151.6666666,,wide_5_mnist_1_vs_7_k500_m26
wide_5,mnist_1_vs_7,500,27,0.9904999732971191,-787552061.0,,wide_5_mnist_1_vs_7_k500_m27
wide_5,mnist_1_vs_7,500,28,0.9894999861717224,-830379665.0,,wide_5_mnist_1_vs_7_k500_m28
wide_5,mnist_1_vs_7,500,29,0.9909999966621399,-763428200.0,,wide_5_mnist_1_vs_7_k500_m29
wide_5,mnist_1_vs_7,500,30,0.9909999966621399,-783438324.6666666,,wide_5_mnist_1_vs_7_k500_m30
wide_5,mnist_1_vs_7,500,31,0.987500011920929,-789091560.0,,wide_5_mnist_1_vs_7_k500_m31
wide_5,mnist_1_vs_7,500,32,0.9900000095367432,-784965759.3333334,,wide_5_mnist_1_vs_7_k500_m32
wide_5,mnist_1_vs_7,500,33,0.9900000095367432,-787551789.3333334,,wide_5_mnist_1_vs_7_k500_m33
wide_5,mnist_1_vs_7,500,34,0.9919999837875366,-794326686.3333334,,wide_5_mnist_1_vs_7_k500_m34
wide_5,mnist_1_vs_7,500,35,0.9879999756813049,-806618070.0,,wide_5_mnist_1_vs_7_k500_m35
wide_5,mnist_1_vs_7,500,36,0.9890000224113464,-787866543.6666666,,wide_5_mnist_1_vs_7_k500_m36
wide_5,mnist_1_vs_7,500,37,0.9909999966621399,-824860179.3333334,,wide_5_mnist_1_vs_7_k500_m37
wide_5,mnist_1_vs_7,500,38,0.9854999780654907,-807897656.6666666,,wide_5_mnist_1_vs_7_k500_m38
wide_5,mnist_1_vs_7,500,39,0.9894999861717224,-811256527.0,,wide_5_mnist_1_vs_7_k500_m39
wide_5,mnist_1_vs_7,500,40,0.9909999966621399,-837962145.6666666,,wide_5_mnist_1_vs_7_k500_m40
wide_5,mnist_1_vs_7,500,41,0.9890000224113464,-832297905.3333334,,wide_5_mnist_1_vs_7_k500_m41
wide_5,mnist_1_vs_7,500,42,0.9884999990463257,-780621548.0,,wide_5_mnist_1_vs_7_k500_m42
wide_5,mnist_1_vs_7,500,43,0.9900000095367432,-789289487.3333334,,wide_5_mnist_1_vs_7_k500_m43
wide_5,mnist_1_vs_7,500,44,0.9900000095367432,-814191859.6666666,,wide_5_mnist_1_vs_7_k500_m44
wide_5,mnist_1_vs_7,500,45,0.9884999990463257,-790297189.3333334,,wide_5_mnist_1_vs_7_k500_m45
wide_5,mnist_1_vs_7,500,46,0.9884999990463257,-802458326.0,,wide_5_mnist_1_vs_7_k500_m46
wide_5,mnist_1_vs_7,500,47,0.9894999861717224,-828178958.3333334,,wide_5_mnist_1_vs_7_k500_m47
wide_5,mnist_1_vs_7,500,48,0.9900000095367432,-779924049.3333334,,wide_5_mnist_1_vs_7_k500_m48
wide_5,mnist_1_vs_7,500,49,0.9884999990463257,-823026998.3333334,,wide_5_mnist_1_vs_7_k500_m49
wide_5,mnist_1_vs_7,500,50,0.9915000200271606,-797974180.3333334,,wide_5_mnist_1_vs_7_k500_m50
wide_5,mnist_1_vs_7,500,51,0.9925000071525574,-784024881.0,,wide_5_mnist_1_vs_7_k500_m51
wide_5,mnist_1_vs_7,500,52,0.9884999990463257,-798300068.0,,wide_5_mnist_1_vs_7_k500_m52
wide_5,mnist_1_vs_7,500,53,0.9894999861717224,-804426498.6666666,,wide_5_mnist_1_vs_7_k500_m53
wide_5,mnist_1_vs_7,500,54,0.9884999990463257,-769213582.3333334,,wide_5_mnist_1_vs_7_k500_m54
wide_5,mnist_1_vs_7,500,55,0.9890000224113464,-787812908.0,,wide_5_mnist_1_vs_7_k500_m55
wide_5,mnist_1_vs_7,500,56,0.984499990940094,-816842857.0,,wide_5_mnist_1_vs_7_k500_m56
wide_5,mnist_1_vs_7,500,57,0.987500011920929,-801411070.3333334,,wide_5_mnist_1_vs_7_k500_m57
wide_5,mnist_1_vs_7,500,58,0.9909999966621399,-809335411.6666666,,wide_5_mnist_1_vs_7_k500_m58
wide_5,mnist_1_vs_7,500,59,0.9904999732971191,-775709051.3333334,,wide_5_mnist_1_vs_7_k500_m59
wide_5,mnist_1_vs_7,500,60,0.9890000224113464,-809943978.3333334,,wide_5_mnist_1_vs_7_k500_m60
wide_5,mnist_1_vs_7,500,61,0.9904999732971191,-811101791.6666666,,wide_5_mnist_1_vs_7_k500_m61
wide_5,mnist_1_vs_7,500,62,0.9890000224113464,-799837807.6666666,,wide_5_mnist_1_vs_7_k500_m62
wide_5,mnist_1_vs_7,500,63,0.987500011920929,-804974677.3333334,,wide_5_mnist_1_vs_7_k500_m63
wide_5,mnist_1_vs_7,500,64,0.9890000224113464,-808213928.0,,wide_5_mnist_1_vs_7_k500_m64
wide_5,mnist_1_vs_7,500,65,0.9890000224113464,-790579221.3333334,,wide_5_mnist_1_vs_7_k500_m65
wide_5,mnist_1_vs_7,500,66,0.9854999780654907,-798367325.6666666,,wide_5_mnist_1_vs_7_k500_m66
wide_5,mnist_1_vs_7,500,67,0.9904999732971191,-811314822.0,,wide_5_mnist_1_vs_7_k500_m67
wide_5,mnist_1_vs_7,500,68,0.9890000224113464,-804971791.6666666,,wide_5_mnist_1_vs_7_k500_m68
wide_5,mnist_1_vs_7,500,69,0.9894999861717224,-815378025.0,,wide_5_mnist_1_vs_7_k500_m69
bottleneck_5,fmnist_sandals_vs_boots,400,0,0.9860000014305115,-530192943.0,,bottleneck_5_fmnist_sandals_vs_boots_k400_m0
bottleneck_5,fmnist_sandals_vs_boots,400,1,0.9860000014305115,-533968587.6666667,,bottleneck_5_fmnist_sandals_vs_boots_k400_m1
bottleneck_5,fmnist_sandals_vs_boots,400,2,0.9800000190734863,-519524535.3333333,,bottleneck_5_fmnist_sandals_vs_boots_k400_m2
bottleneck_5,fmnist_sandals_vs_boots,400,3,0.9829999804496765,-525340508.6666667,,bottleneck_5_fmnist_sandals_vs_boots_k400_m3
bottleneck_5,fmnist_sandals_vs_boots,400,4,0.9854999780654907,-512819779.0,,bottleneck_5_fmnist_sandals_vs_boots_k400_m4
bottleneck_5,fmnist_sandals_vs_boots,400,5,0.984499990940094,-526468160.3333333,,bottleneck_5_fmnist_sandals_vs_boots_k400_m5
bottleneck_5,fmnist_sandals_vs_boots,400,6,0.984499990940094,-519783902.6666667,,bottleneck_5_fmnist_sandals_vs_boots_k400_m6
bottleneck_5,fmnist_sandals_vs_boots,400,7,0.984000027179718,-521935223.3333333,,bottleneck_5_fmnist_sandals_vs_boots_k400_m7
bottleneck_5,fmnist_sandals_vs_boots,400,8,0.9835000038146973,-511909488.0,,bottleneck_5_fmnist_sandals_vs_boots_k400_m8
bottleneck_5,fmnist_sandals_vs_boots,400,9,0.9819999933242798,-520814241.0,,bottleneck_5_fmnist_sandals_vs_boots_k400_m9
bottleneck_5,fmnist_sandals_vs_boots,400,10,0.9850000143051147,-508840834.6666667,,bottleneck_5_fmnist_sandals_vs_boots_k400_m10
bottleneck_5,fmnist_sandals_vs_boots,400,11,0.9850000143051147,-515605868.3333333,,bottleneck_5_fmnist_sandals_vs_boots_k400_m11
bottleneck_5,fmnist_sandals_vs_boots,400,12,0.9815000295639038,-518646437.3333333,,bottleneck_5_fmnist_sandals_vs_boots_k400_m12
bottleneck_5,fmnist_sandals_vs_boots,400,13,0.9835000038146973,-521243861.3333333,,bottleneck_5_fmnist_sandals_vs_boots_k400_m13
bottleneck_5,fmnist_sandals_vs_boots,400,14,0.9869999885559082,-507372567.6666667,,bottleneck_5_fmnist_sandals_vs_boots_k400_m14
bottleneck_5,fmnist_sandals_vs_boots,400,15,0.9829999804496765,-508070643.0,,bottleneck_5_fmnist_sandals_vs_boots_k400_m15
bottleneck_5,fmnist_sandals_vs_boots,400,16,0.984000027179718,-517926357.3333333,,bottleneck_5_fmnist_sandals_vs_boots_k400_m16
bottleneck_5,fmnist_sandals_vs_boots,400,17,0.9879999756813049,-529296341.0,,bottleneck_5_fmnist_sandals_vs_boots_k400_m17
bottleneck_5,fmnist_sandals_vs_boots,400,18,0.9850000143051147,-524163295.0,,bottleneck_5_fmnist_sandals_vs_boots_k400_m18
bottleneck_5,fmnist_sandals_vs_boots,400,19,0.984499990940094,-521820595.3333333,,bottleneck_5_fmnist_sandals_vs_boots_k400_m19
bottleneck_5,fmnist_sandals_vs_boots,400,20,0.9860000014305115,-515569925.3333333,,bottleneck_5_fmnist_sandals_vs_boots_k400_m20
bottleneck_5,fmnist_sandals_vs_boots,400,21,0.9850000143051147,-532706294.0,,bottleneck_5_fmnist_sandals_vs_boots_k400_m21
bottleneck_5,fmnist_sandals_vs_boots,400,22,0.9879999756813049,-517283471.0,,bottleneck_5_fmnist_sandals_vs_boots_k400_m22
bottleneck_5,fmnist_sandals_vs_boots,400,23,0.9854999780654907,-521776763.6666667,,bottleneck_5_fmnist_sandals_vs_boots_k400_m23
bottleneck_5,fmnist_sandals_vs_boots,400,24,0.987500011920929,-518357705.6666667,,bottleneck_5_fmnist_sandals_vs_boots_k400_m24
bottleneck_5,fmnist_sandals_vs_boots,400,25,0.9754999876022339,-515606987.6666667,,bottleneck_5_fmnist_sandals_vs_boots_k400_m25
bottleneck_5,fmnist_sandals_vs_boots,400,26,0.9850000143051147,-517880156.6666667,,bottleneck_5_fmnist_sandals_vs_boots_k400_m26
