run_name,architecture,depth,dataset,dataset_type,model_id,k,accuracy,rho,n_layers
bottleneck_5_mnist_1_vs_7,bottleneck,5,mnist_1_vs_7,mnist,6,400,0.9900000095367432,-521495875.2,5
bottleneck_5_mnist_1_vs_7,bottleneck,5,mnist_1_vs_7,mnist,7,400,0.9900000095367432,-549760654.8,5
bottleneck_5_mnist_1_vs_7,bottleneck,5,mnist_1_vs_7,mnist,8,400,0.9904999732971191,-526462396.0,5
bottleneck_5_mnist_1_vs_7,bottleneck,5,mnist_1_vs_7,mnist,9,400,0.9909999966621399,-521902816.4,5
bottleneck_5_mnist_1_vs_7,bottleneck,5,mnist_1_vs_7,mnist,10,400,0.9900000095367432,-534038743.6,5
bottleneck_5_mnist_1_vs_7,bottleneck,5,mnist_1_vs_7,mnist,11,400,0.9909999966621399,-535202295.6,5
bottleneck_5_mnist_1_vs_7,bottleneck,5,mnist_1_vs_7,mnist,12,400,0.9894999861717224,-538392695.6,5
bottleneck_5_mnist_1_vs_7,bottleneck,5,mnist_1_vs_7,mnist,13,400,0.987500011920929,-511417974.8,5
bottleneck_5_mnist_1_vs_7,bottleneck,5,mnist_1_vs_7,mnist,14,400,0.9915000200271606,-534400518.0,5
bottleneck_5_mnist_1_vs_7,bottleneck,5,mnist_1_vs_7,mnist,15,400,0.9879999756813049,-533472212.8,5
bottleneck_5_mnist_1_vs_7,bottleneck,5,mnist_1_vs_7,mnist,16,400,0.9879999756813049,-518891110.0,5
bottleneck_5_mnist_1_vs_7,bottleneck,5,mnist_1_vs_7,mnist,17,400,0.9884999990463257,-525783652.0,5
bottleneck_5_mnist_1_vs_7,bottleneck,5,mnist_1_vs_7,mnist,18,400,0.9894999861717224,-514650539.6,5
bottleneck_5_mnist_1_vs_7,bottleneck,5,mnist_1_vs_7,mnist,19,400,0.9915000200271606,-531982873.2,5
bottleneck_5_mnist_1_vs_7,bottleneck,5,mnist_1_vs_7,mnist,20,400,0.9904999732971191,-545153252.4,5
bottleneck_5_mnist_1_vs_7,bottleneck,5,mnist_1_vs_7,mnist,21,400,0.984000027179718,-513486273.6,5
bottleneck_5_mnist_1_vs_7,bottleneck,5,mnist_1_vs_7,mnist,22,400,0.9869999885559082,-555254413.6,5
bottleneck_5_mnist_1_vs_7,bottleneck,5,mnist_1_vs_7,mnist,23,400,0.9884999990463257,-540266620.8,5
bottleneck_5_mnist_1_vs_7,bottleneck,5,mnist_1_vs_7,mnist,24,400,0.9900000095367432,-543823979.6,5
bottleneck_5_mnist_1_vs_7,bottleneck,5,mnist_1_vs_7,mnist,25,400,0.9879999756813049,-527716012.4,5
bottleneck_5_mnist_1_vs_7,bottleneck,5,mnist_1_vs_7,mnist,26,400,0.9894999861717224,-533310190.4,5
bottleneck_5_mnist_1_vs_7,bottleneck,5,mnist_1_vs_7,mnist,27,400,0.9909999966621399,-494928300.8,5
bottleneck_5_mnist_1_vs_7,bottleneck,5,mnist_1_vs_7,mnist,28,400,0.9909999966621399,-535339397.2,5
bottleneck_5_mnist_1_vs_7,bottleneck,5,mnist_1_vs_7,mnist,29,400,0.9919999837875366,-522847236.4,5
bottleneck_5_mnist_1_vs_7,bottleneck,5,mnist_1_vs_7,mnist,30,400,0.987500011920929,-521648232.0,5
bottleneck_5_mnist_1_vs_7,bottleneck,5,mnist_1_vs_7,mnist,31,400,0.9904999732971191,-520262250.0,5
bottleneck_5_mnist_1_vs_7,bottleneck,5,mnist_1_vs_7,mnist,32,400,0.9890000224113464,-519205689.6,5
bottleneck_5_mnist_1_vs_7,bottleneck,5,mnist_1_vs_7,mnist,33,400,0.9900000095367432,-526709734.0,5
bottleneck_5_mnist_1_vs_7,bottleneck,5,mnist_1_vs_7,mnist,34,400,0.9869999885559082,-511722750.0,5
bottleneck_5_mnist_1_vs_7,bottleneck,5,mnist_1_vs_7,mnist,35,400,0.9904999732971191,-535876283.2,5
bottleneck_5_mnist_1_vs_7,bottleneck,5,mnist_1_vs_7,mnist,36,400,0.9904999732971191,-534713893.2,5
bottleneck_5_mnist_1_vs_7,bottleneck,5,mnist_1_vs_7,mnist,37,400,0.9919999837875366,-513903788.8,5
bottleneck_5_mnist_1_vs_7,bottleneck,5,mnist_1_vs_7,mnist,38,400,0.9919999837875366,-534608928.8,5
bottleneck_5_mnist_1_vs_7,bottleneck,5,mnist_1_vs_7,mnist,39,400,0.9879999756813049,-533320680.8,5
bottleneck_5_mnist_1_vs_7,bottleneck,5,mnist_1_vs_7,mnist,40,400,0.9915000200271606,-516224079.6,5
bottleneck_5_mnist_1_vs_7,bottleneck,5,mnist_1_vs_7,mnist,41,400,0.9909999966621399,-527042020.4,5
bottleneck_5_mnist_1_vs_7,bottleneck,5,mnist_1_vs_7,mnist,42,400,0.9879999756813049,-512069166.4,5
bottleneck_5_mnist_1_vs_7,bottleneck,5,mnist_1_vs_7,mnist,43,400,0.9890000224113464,-529248032.8,5
bottleneck_5_mnist_1_vs_7,bottleneck,5,mnist_1_vs_7,mnist,44,400,0.9919999837875366,-527278896.4,5
bottleneck_5_mnist_1_vs_7,bottleneck,5,mnist_1_vs_7,mnist,45,400,0.9904999732971191,-517969313.6,5
bottleneck_5_mnist_1_vs_7,bottleneck,5,mnist_1_vs_7,mnist,46,400,0.9915000200271606,-515965136.8,5
bottleneck_5_mnist_1_vs_7,bottleneck,5,mnist_1_vs_7,mnist,47,400,0.9900000095367432,-516231171.2,5
bottleneck_5_mnist_1_vs_7,bottleneck,5,mnist_1_vs_7,mnist,48,400,0.9925000071525574,-518788709.6,5
bottleneck_5_mnist_1_vs_7,bottleneck,5,mnist_1_vs_7,mnist,49,400,0.9904999732971191,-501116978.0,5
bottleneck_5_mnist_1_vs_7,bottleneck,5,mnist_1_vs_7,mnist,50,400,0.9890000224113464,-504781116.4,5
bottleneck_5_mnist_1_vs_7,bottleneck,5,mnist_1_vs_7,mnist,51,400,0.9884999990463257,-532815016.4,5
bottleneck_5_mnist_1_vs_7,bottleneck,5,mnist_1_vs_7,mnist,52,400,0.9865000247955322,-544374201.2,5
bottleneck_5_mnist_1_vs_7,bottleneck,5,mnist_1_vs_7,mnist,53,400,0.9860000014305115,-529944536.8,5
bottleneck_5_mnist_1_vs_7,bottleneck,5,mnist_1_vs_7,mnist,54,400,0.9865000247955322,-508962544.0,5
bottleneck_5_mnist_1_vs_7,bottleneck,5,mnist_1_vs_7,mnist,55,400,0.9894999861717224,-526368989.6,5
bottleneck_5_mnist_1_vs_7,bottleneck,5,mnist_1_vs_7,mnist,56,400,0.9904999732971191,-515249577.2,5
bottleneck_5_mnist_1_vs_7,bottleneck,5,mnist_1_vs_7,mnist,57,400,0.9904999732971191,-535026311.2,5
bottleneck_5_mnist_1_vs_7,bottleneck,5,mnist_1_vs_7,mnist,58,400,0.9915000200271606,-525961256.0,5
bottleneck_5_mnist_1_vs_7,bottleneck,5,mnist_1_vs_7,mnist,59,400,0.9900000095367432,-519117162.0,5
bottleneck_5_mnist_1_vs_7,bottleneck,5,mnist_1_vs_7,mnist,60,400,0.9929999709129333,-519554936.0,5
bottleneck_5_mnist_1_vs_7,bottleneck,5,mnist_1_vs_7,mnist,61,400,0.9894999861717224,-521670313.6,5
bottleneck_5_mnist_1_vs_7,bottleneck,5,mnist_1_vs_7,mnist,62,400,0.987500011920929,-531448806.4,5
bottleneck_5_mnist_1_vs_7,bottleneck,5,mnist_1_vs_7,mnist,63,400,0.9854999780654907,-556102980.0,5
bottleneck_5_mnist_1_vs_7,bottleneck,5,mnist_1_vs_7,mnist,64,400,0.9879999756813049,-537604224.8,5
bottleneck_5_mnist_1_vs_7,bottleneck,5,mnist_1_vs_7,mnist,65,400,0.9884999990463257,-527170127.6,5
bottleneck_5_mnist_1_vs_7,bottleneck,5,mnist_1_vs_7,mnist,66,400,0.9925000071525574,-531726097.6,5
bottleneck_5_mnist_1_vs_7,bottleneck,5,mnist_1_vs_7,mnist,67,400,0.9904999732971191,-511876794.0,5
bottleneck_5_mnist_1_vs_7,bottleneck,5,mnist_1_vs_7,mnist,68,400,0.9904999732971191,-508018328.8,5
bottleneck_5_mnist_1_vs_7,bottleneck,5,mnist_1_vs_7,mnist,69,400,0.9884999990463257,-511566149.6,5
bottleneck_5_mnist_1_vs_7,bottleneck,5,mnist_1_vs_7,mnist,0,325,0.9900000095367432,-345850652.8,5
bottleneck_5_mnist_1_vs_7,bottleneck,5,mnist_1_vs_7,mnist,1,325,0.9915000200271606,-350583741.6,5
bottleneck_5_mnist_1_vs_7,bottleneck,5,mnist_1_vs_7,mnist,2,325,0.9894999861717224,-351076191.2,5
bottleneck_5_mnist_1_vs_7,bottleneck,5,mnist_1_vs_7,mnist,3,325,0.9900000095367432,-338245894.8,5
bottleneck_5_mnist_1_vs_7,bottleneck,5,mnist_1_vs_7,mnist,4,325,0.9890000224113464,-350594167.6,5
bottleneck_5_mnist_1_vs_7,bottleneck,5,mnist_1_vs_7,mnist,5,325,0.9919999837875366,-346928156.0,5
bottleneck_5_mnist_1_vs_7,bottleneck,5,mnist_1_vs_7,mnist,6,325,0.9900000095367432,-350684772.4,5
bottleneck_5_mnist_1_vs_7,bottleneck,5,mnist_1_vs_7,mnist,7,325,0.9900000095367432,-373254312.8,5
bottleneck_5_mnist_1_vs_7,bottleneck,5,mnist_1_vs_7,mnist,8,325,0.9904999732971191,-353831473.2,5
bottleneck_5_mnist_1_vs_7,bottleneck,5,mnist_1_vs_7,mnist,9,325,0.9909999966621399,-350684575.2,5
bottleneck_5_mnist_1_vs_7,bottleneck,5,mnist_1_vs_7,mnist,10,325,0.9900000095367432,-359108169.2,5
bottleneck_5_mnist_1_vs_7,bottleneck,5,mnist_1_vs_7,mnist,11,325,0.9909999966621399,-359870325.2,5
bottleneck_5_mnist_1_vs_7,bottleneck,5,mnist_1_vs_7,mnist,12,325,0.9894999861717224,-360645696.0,5
bottleneck_5_mnist_1_vs_7,bottleneck,5,mnist_1_vs_7,mnist,13,325,0.987500011920929,-346504763.6,5
bottleneck_5_mnist_1_vs_7,bottleneck,5,mnist_1_vs_7,mnist,14,325,0.9915000200271606,-358850072.8,5
bottleneck_5_mnist_1_vs_7,bottleneck,5,mnist_1_vs_7,mnist,15,325,0.9879999756813049,-358056001.6,5
bottleneck_5_mnist_1_vs_7,bottleneck,5,mnist_1_vs_7,mnist,16,325,0.9879999756813049,-348670991.6,5
bottleneck_5_mnist_1_vs_7,bottleneck,5,mnist_1_vs_7,mnist,17,325,0.9884999990463257,-351304649.6,5
bottleneck_5_mnist_1_vs_7,bottleneck,5,mnist_1_vs_7,mnist,18,325,0.9894999861717224,-345779946.0,5
bottleneck_5_mnist_1_vs_7,bottleneck,5,mnist_1_vs_7,mnist,19,325,0.9915000200271606,-358023018.8,5
bottleneck_5_mnist_1_vs_7,bottleneck,5,mnist_1_vs_7,mnist,20,325,0.9904999732971191,-365361379.2,5
bottleneck_5_mnist_1_vs_7,bottleneck,5,mnist_1_vs_7,mnist,21,325,0.984000027179718,-344629368.0,5
bottleneck_5_mnist_1_vs_7,bottleneck,5,mnist_1_vs_7,mnist,22,325,0.9869999885559082,-373018928.8,5
bottleneck_5_mnist_1_vs_7,bottleneck,5,mnist_1_vs_7,mnist,23,325,0.9884999990463257,-361955550.4,5
bottleneck_5_mnist_1_vs_7,bottleneck,5,mnist_1_vs_7,mnist,24,325,0.9900000095367432,-365352555.6,5
bottleneck_5_mnist_1_vs_7,bottleneck,5,mnist_1_vs_7,mnist,25,325,0.9879999756813049,-355801244.0,5
bottleneck_5_mnist_1_vs_7,bottleneck,5,mnist_1_vs_7,mnist,26,325,0.9894999861717224,-358096647.6,5
bottleneck_5_mnist_1_vs_7,bottleneck,5,mnist_1_vs_7,mnist,27,325,0.9909999966621399,-332156206.8,5
bottleneck_5_mnist_1_vs_7,bottleneck,5,mnist_1_vs_7,mnist,28,325,0.9909999966621399,-360476672.0,5
bottleneck_5_mnist_1_vs_7,bottleneck,5,mnist_1_vs_7,mnist,29,325,0.9919999837875366,-352145470.8,5
bottleneck_5_mnist_1_vs_7,bottleneck,5,mnist_1_vs_7,mnist,30,325,0.987500011920929,-351822293.6,5
bottleneck_5_mnist_1_vs_7,bottleneck,5,mnist_1_vs_7,mnist,31,325,0.9904999732971191,-350403961.6,5
bottleneck_5_mnist_1_vs_7,bottleneck,5,mnist_1_vs_7,mnist,32,325,0.9890000224113464,-348626592.0,5
bottleneck_5_mnist_1_vs_7,bottleneck,5,mnist_1_vs_7,mnist,33,325,0.9900000095367432,-355147372.0,5
bottleneck_5_mnist_1_vs_7,bottleneck,5,mnist_1_vs_7,mnist,34,325,0.9869999885559082,-342669801.2,5
bottleneck_5_mnist_1_vs_7,bottleneck,5,mnist_1_vs_7,mnist,35,325,0.9904999732971191,-359373328.8,5
bottleneck_5_mnist_1_vs_7,bottleneck,5,mnist_1_vs_7,mnist,36,325,0.9904999732971191,-359174073.6,5
bottleneck_5_mnist_1_vs_7,bottleneck,5,mnist_1_vs_7,mnist,37,325,0.9919999837875366,-347053264.4,5
bottleneck_5_mnist_1_vs_7,bottleneck,5,mnist_1_vs_7,mnist,38,325,0.9919999837875366,-357732763.6,5
bottleneck_5_mnist_1_vs_7,bottleneck,5,mnist_1_vs_7,mnist,39,325,0.9879999756813049,-360506430.8,5
bottleneck_5_mnist_1_vs_7,bottleneck,5,mnist_1_vs_7,mnist,40,325,0.9915000200271606,-348190623.2,5
bottleneck_5_mnist_1_vs_7,bottleneck,5,mnist_1_vs_7,mnist,41,325,0.9909999966621399,-352635865.2,5
bottleneck_5_mnist_1_vs_7,bottleneck,5,mnist_1_vs_7,mnist,42,325,0.9879999756813049,-344516562.4,5
bottleneck_5_mnist_1_vs_7,bottleneck,5,mnist_1_vs_7,mnist,43,325,0.9890000224113464,-355172774.0,5
bottleneck_5_mnist_1_vs_7,bottleneck,5,mnist_1_vs_7,mnist,44,325,0.9919999837875366,-355018711.6,5
bottleneck_5_mnist_1_vs_7,bottleneck,5,mnist_1_vs_7,mnist,45,325,0.9904999732971191,-347906033.2,5
bottleneck_5_mnist_1_vs_7,bottleneck,5,mnist_1_vs_7,mnist,46,325,0.9915000200271606,-348562076.4,5
bottleneck_5_mnist_1_vs_7,bottleneck,5,mnist_1_vs_7,mnist,47,325,0.9900000095367432,-346661300.8,5
bottleneck_5_mnist_1_vs_7,bottleneck,5,mnist_1_vs_7,mnist,48,325,0.9925000071525574,-346959498.0,5
bottleneck_5_mnist_1_vs_7,bottleneck,5,mnist_1_vs_7,mnist,49,325,0.9904999732971191,-338793241.2,5
bottleneck_5_mnist_1_vs_7,bottleneck,5,mnist_1_vs_7,mnist,50,325,0.9890000224113464,-341804418.4,5
bottleneck_5_mnist_1_vs_7,bottleneck,5,mnist_1_vs_7,mnist,51,325,0.9884999990463257,-358488440.0,5
bottleneck_5_mnist_1_vs_7,bottleneck,5,mnist_1_vs_7,mnist,52,325,0.9865000247955322,-365835331.2,5
bottleneck_5_mnist_1_vs_7,bottleneck,5,mnist_1_vs_7,mnist,53,325,0.9860000014305115,-356322702.0,5
bottleneck_5_mnist_1_vs_7,bottleneck,5,mnist_1_vs_7,mnist,54,325,0.9865000247955322,-346070651.2,5
bottleneck_5_mnist_1_vs_7,bottleneck,5,mnist_1_vs_7,mnist,55,325,0.9894999861717224,-353135293.6,5
bottleneck_5_mnist_1_vs_7,bottleneck,5,mnist_1_vs_7,mnist,56,325,0.9904999732971191,-346029342.0,5
bottleneck_5_mnist_1_vs_7,bottleneck,5,mnist_1_vs_7,mnist,57,325,0.9904999732971191,-360219017.2,5
bottleneck_5_mnist_1_vs_7,bottleneck,5,mnist_1_vs_7,mnist,58,325,0.9915000200271606,-355665360.4,5
bottleneck_5_mnist_1_vs_7,bottleneck,5,mnist_1_vs_7,mnist,59,325,0.9900000095367432,-349531343.6,5
bottleneck_5_mnist_1_vs_7,bottleneck,5,mnist_1_vs_7,mnist,60,325,0.9929999709129333,-345226191.2,5
bottleneck_5_mnist_1_vs_7,bottleneck,5,mnist_1_vs_7,mnist,61,325,0.9894999861717224,-350572404.4,5
bottleneck_5_mnist_1_vs_7,bottleneck,5,mnist_1_vs_7,mnist,62,325,0.987500011920929,-356764502.4,5
bottleneck_5_mnist_1_vs_7,bottleneck,5,mnist_1_vs_7,mnist,63,325,0.9854999780654907,-373681662.4,5
bottleneck_5_mnist_1_vs_7,bottleneck,5,mnist_1_vs_7,mnist,64,325,0.9879999756813049,-361772931.2,5
bottleneck_5_mnist_1_vs_7,bottleneck,5,mnist_1_vs_7,mnist,65,325,0.9884999990463257,-355571749.2,5
bottleneck_5_mnist_1_vs_7,bottleneck,5,mnist_1_vs_7,mnist,66,325,0.9925000071525574,-356666083.6,5
bottleneck_5_mnist_1_vs_7,bottleneck,5,mnist_1_vs_7,mnist,67,325,0.9904999732971191,-345011766.4,5
bottleneck_5_mnist_1_vs_7,bottleneck,5,mnist_1_vs_7,mnist,68,325,0.9904999732971191,-339451264.0,5
bottleneck_5_mnist_1_vs_7,bottleneck,5,mnist_1_vs_7,mnist,69,325,0.9884999990463257,-344953774.0,5
bottleneck_5_mnist_1_vs_7,bottleneck,5,mnist_1_vs_7,mnist,0,500,0.9900000095367432,-790307138.0,5
bottleneck_5_mnist_1_vs_7,bottleneck,5,mnist_1_vs_7,mnist,1,500,0.9915000200271606,-800663434.8,5
bottleneck_5_mnist_1_vs_7,bottleneck,5,mnist_1_vs_7,mnist,2,500,0.9894999861717224,-790362937.2,5
bottleneck_5_mnist_1_vs_7,bottleneck,5,mnist_1_vs_7,mnist,3,500,0.9900000095367432,-764851276.0,5
bottleneck_5_mnist_1_vs_7,bottleneck,5,mnist_1_vs_7,mnist,4,500,0.9890000224113464,-795196614.0,5
bottleneck_5_mnist_1_vs_7,bottleneck,5,mnist_1_vs_7,mnist,5,500,0.9919999837875366,-788289750.4,5
bottleneck_5_mnist_1_vs_7,bottleneck,5,mnist_1_vs_7,mnist,6,500,0.9900000095367432,-796545659.2,5
bottleneck_5_mnist_1_vs_7,bottleneck,5,mnist_1_vs_7,mnist,7,500,0.9900000095367432,-829098534.0,5
bottleneck_5_mnist_1_vs_7,bottleneck,5,mnist_1_vs_7,mnist,8,500,0.9904999732971191,-802812018.4,5
bottleneck_5_mnist_1_vs_7,bottleneck,5,mnist_1_vs_7,mnist,9,500,0.9909999966621399,-799285289.2,5
bottleneck_5_mnist_1_vs_7,bottleneck,5,mnist_1_vs_7,mnist,10,500,0.9900000095367432,-811790436.8,5
bottleneck_5_mnist_1_vs_7,bottleneck,5,mnist_1_vs_7,mnist,11,500,0.9909999966621399,-813054675.6,5
bottleneck_5_mnist_1_vs_7,bottleneck,5,mnist_1_vs_7,mnist,12,500,0.9894999861717224,-821343708.8,5
bottleneck_5_mnist_1_vs_7,bottleneck,5,mnist_1_vs_7,mnist,13,500,0.987500011920929,-777605184.0,5
bottleneck_5_mnist_1_vs_7,bottleneck,5,mnist_1_vs_7,mnist,14,500,0.9915000200271606,-814977219.2,5
bottleneck_5_mnist_1_vs_7,bottleneck,5,mnist_1_vs_7,mnist,15,500,0.9879999756813049,-811554134.4,5
bottleneck_5_mnist_1_vs_7,bottleneck,5,mnist_1_vs_7,mnist,16,500,0.9879999756813049,-793896767.2,5
bottleneck_5_mnist_1_vs_7,bottleneck,5,mnist_1_vs_7,mnist,17,500,0.9884999990463257,-805422338.4,5
bottleneck_5_mnist_1_vs_7,bottleneck,5,mnist_1_vs_7,mnist,18,500,0.9894999861717224,-788631445.6,5
bottleneck_5_mnist_1_vs_7,bottleneck,5,mnist_1_vs_7,mnist,19,500,0.9915000200271606,-811104822.4,5
bottleneck_5_mnist_1_vs_7,bottleneck,5,mnist_1_vs_7,mnist,20,500,0.9904999732971191,-830350395.6,5
bottleneck_5_mnist_1_vs_7,bottleneck,5,mnist_1_vs_7,mnist,21,500,0.984000027179718,-787669221.2,5
bottleneck_5_mnist_1_vs_7,bottleneck,5,mnist_1_vs_7,mnist,22,500,0.9869999885559082,-842414765.6,5
bottleneck_5_mnist_1_vs_7,bottleneck,5,mnist_1_vs_7,mnist,23,500,0.9884999990463257,-822718750.8,5
bottleneck_5_mnist_1_vs_7,bottleneck,5,mnist_1_vs_7,mnist,24,500,0.9900000095367432,-826063469.6,5
bottleneck_5_mnist_1_vs_7,bottleneck,5,mnist_1_vs_7,mnist,25,500,0.9879999756813049,-801352580.8,5
bottleneck_5_mnist_1_vs_7,bottleneck,5,mnist_1_vs_7,mnist,26,500,0.9894999861717224,-813458335.2,5
bottleneck_5_mnist_1_vs_7,bottleneck,5,mnist_1_vs_7,mnist,27,500,0.9909999966621399,-764682418.0,5
bottleneck_5_mnist_1_vs_7,bottleneck,5,mnist_1_vs_7,mnist,28,500,0.9909999966621399,-812120717.6,5
bottleneck_5_mnist_1_vs_7,bottleneck,5,mnist_1_vs_7,mnist,29,500,0.9919999837875366,-797502910.8,5
bottleneck_5_mnist_1_vs_7,bottleneck,5,mnist_1_vs_7,mnist,30,500,0.987500011920929,-793561283.6,5
bottleneck_5_mnist_1_vs_7,bottleneck,5,mnist_1_vs_7,mnist,31,500,0.9904999732971191,-794586664.4,5
bottleneck_5_mnist_1_vs_7,bottleneck,5,mnist_1_vs_7,mnist,32,500,0.9890000224113464,-792540692.8,5
bottleneck_5_mnist_1_vs_7,bottleneck,5,mnist_1_vs_7,mnist,33,500,0.9900000095367432,-803798782.4,5
bottleneck_5_mnist_1_vs_7,bottleneck,5,mnist_1_vs_7,mnist,34,500,0.9869999885559082,-786609432.8,5
bottleneck_5_mnist_1_vs_7,bottleneck,5,mnist_1_vs_7,mnist,35,500,0.9904999732971191,-815757462.4,5
bottleneck_5_mnist_1_vs_7,bottleneck,5,mnist_1_vs_7,mnist,36,500,0.9904999732971191,-813204937.6,5
bottleneck_5_mnist_1_vs_7,bottleneck,5,mnist_1_vs_7,mnist,37,500,0.9919999837875366,-789702512.8,5
bottleneck_5_mnist_1_vs_7,bottleneck,5,mnist_1_vs_7,mnist,38,500,0.9919999837875366,-812247000.0,5
bottleneck_5_mnist_1_vs_7,bottleneck,5,mnist_1_vs_7,mnist,39,500,0.9879999756813049,-808512674.4,5
bottleneck_5_mnist_1_vs_7,bottleneck,5,mnist_1_vs_7,mnist,40,500,0.9915000200271606,-791205531.2,5
bottleneck_5_mnist_1_vs_7,bottleneck,5,mnist_1_vs_7,mnist,41,500,0.9909999966621399,-809683651.2,5
bottleneck_5_mnist_1_vs_7,bottleneck,5,mnist_1_vs_7,mnist,42,500,0.9879999756813049,-786404020.0,5
bottleneck_5_mnist_1_vs_7,bottleneck,5,mnist_1_vs_7,mnist,43,500,0.9890000224113464,-803109065.6,5
bottleneck_5_mnist_1_vs_7,bottleneck,5,mnist_1_vs_7,mnist,44,500,0.9919999837875366,-802847387.2,5
bottleneck_5_mnist_1_vs_7,bottleneck,5,mnist_1_vs_7,mnist,45,500,0.9904999732971191,-791164850.4,5
bottleneck_5_mnist_1_vs_7,bottleneck,5,mnist_1_vs_7,mnist,46,500,0.9915000200271606,-787388989.6,5
bottleneck_5_mnist_1_vs_7,bottleneck,5,mnist_1_vs_7,mnist,47,500,0.9900000095367432,-788355288.8,5
bottleneck_5_mnist_1_vs_7,bottleneck,5,mnist_1_vs_7,mnist,48,500,0.9925000071525574,-793551444.0,5
bottleneck_5_mnist_1_vs_7,bottleneck,5,mnist_1_vs_7,mnist,49,500,0.9904999732971191,-766430834.8,5
bottleneck_5_mnist_1_vs_7,bottleneck,5,mnist_1_vs_7,mnist,50,500,0.9890000224113464,-771933220.8,5
bottleneck_5_mnist_1_vs_7,bottleneck,5,mnist_1_vs_7,mnist,51,500,0.9884999990463257,-813879708.8,5
bottleneck_5_mnist_1_vs_7,bottleneck,5,mnist_1_vs_7,mnist,52,500,0.9865000247955322,-828608467.6,5
bottleneck_5_mnist_1_vs_7,bottleneck,5,mnist_1_vs_7,mnist,53,500,0.9860000014305115,-807739436.4,5
bottleneck_5_mnist_1_vs_7,bottleneck,5,mnist_1_vs_7,mnist,54,500,0.9865000247955322,-783512304.0,5
bottleneck_5_mnist_1_vs_7,bottleneck,5,mnist_1_vs_7,mnist,55,500,0.9894999861717224,-803544388.0,5
bottleneck_5_mnist_1_vs_7,bottleneck,5,mnist_1_vs_7,mnist,56,500,0.9904999732971191,-786596161.6,5
bottleneck_5_mnist_1_vs_7,bottleneck,5,mnist_1_vs_7,mnist,57,500,0.9904999732971191,-813242684.0,5
bottleneck_5_mnist_1_vs_7,bottleneck,5,mnist_1_vs_7,mnist,58,500,0.9915000200271606,-799565669.6,5
bottleneck_5_mnist_1_vs_7,bottleneck,5,mnist_1_vs_7,mnist,59,500,0.9900000095367432,-791560692.8,5
bottleneck_5_mnist_1_vs_7,bottleneck,5,mnist_1_vs_7,mnist,60,500,0.9929999709129333,-808415652.8,5
bottleneck_5_mnist_1_vs_7,bottleneck,5,mnist_1_vs_7,mnist,61,500,0.9894999861717224,-798403254.8,5
bottleneck_5_mnist_1_vs_7,bottleneck,5,mnist_1_vs_7,mnist,62,500,0.987500011920929,-808016441.2,5
bottleneck_5_mnist_1_vs_7,bottleneck,5,mnist_1_vs_7,mnist,63,500,0.9854999780654907,-842483196.0,5
bottleneck_5_mnist_1_vs_7,bottleneck,5,mnist_1_vs_7,mnist,64,500,0.9879999756813049,-818349449.2,5
bottleneck_5_mnist_1_vs_7,bottleneck,5,mnist_1_vs_7,mnist,65,500,0.9884999990463257,-804249864.8,5
bottleneck_5_mnist_1_vs_7,bottleneck,5,mnist_1_vs_7,mnist,66,500,0.9925000071525574,-812495988.8,5
bottleneck_5_mnist_1_vs_7,bottleneck,5,mnist_1_vs_7,mnist,67,500,0.9904999732971191,-783718943.6,5
bottleneck_5_mnist_1_vs_7,bottleneck,5,mnist_1_vs_7,mnist,68,500,0.9904999732971191,-783781803.2,5
bottleneck_5_mnist_1_vs_7,bottleneck,5,mnist_1_vs_7,mnist,69,500,0.9884999990463257,-783387817.2,5
bottleneck_5_fmnist_shirts_vs_coats,bottleneck,5,fmnist_shirts_vs_coats,fmnist,1,400,0.9810000061988831,-488828711.2,5
bottleneck_5_fmnist_shirts_vs_coats,bottleneck,5,fmnist_shirts_vs_coats,fmnist,2,400,0.9815000295639038,-485568558.8,5
bottleneck_5_fmnist_shirts_vs_coats,bottleneck,5,fmnist_shirts_vs_coats,fmnist,3,400,0.9815000295639038,-496945782.0,5
bottleneck_5_fmnist_shirts_vs_coats,bottleneck,5,fmnist_shirts_vs_coats,fmnist,4,400,0.984000027179718,-512186920.4,5
bottleneck_5_fmnist_shirts_vs_coats,bottleneck,5,fmnist_shirts_vs_coats,fmnist,5,400,0.9860000014305115,-490674564.0,5
bottleneck_5_fmnist_shirts_vs_coats,bottleneck,5,fmnist_shirts_vs_coats,fmnist,6,400,0.9865000247955322,-504162061.6,5
bottleneck_5_fmnist_shirts_vs_coats,bottleneck,5,fmnist_shirts_vs_coats,fmnist,7,400,0.984499990940094,-481878107.6,5
bottleneck_5_fmnist_shirts_vs_coats,bottleneck,5,fmnist_shirts_vs_coats,fmnist,8,400,0.984000027179718,-513419345.6,5
bottleneck_5_fmnist_shirts_vs_coats,bottleneck,5,fmnist_shirts_vs_coats,fmnist,9,400,0.9804999828338623,-490070866.0,5
bottleneck_5_fmnist_shirts_vs_coats,bottleneck,5,fmnist_shirts_vs_coats,fmnist,10,400,0.9825000166893005,-498282631.2,5
bottleneck_5_fmnist_shirts_vs_coats,bottleneck,5,fmnist_shirts_vs_coats,fmnist,11,400,0.984000027179718,-488588844.8,5
bottleneck_5_fmnist_shirts_vs_coats,bottleneck,5,fmnist_shirts_vs_coats,fmnist,12,400,0.984000027179718,-491556333.2,5
