experiment,architecture,depth,width,is_bottleneck,dataset,dataset_type,k_value,model_id,accuracy,mean_forman_ricci,final_forman_ricci,mean_scalar_curvature,final_scalar_curvature,delta_forman,delta_scalar
narrow_11_fmnist_shirts_vs_coats,narrow,11,25,False,fmnist_shirts_vs_coats,fmnist,325,1,0.9884999990463257,-300552856.72727275,-294115562.0,350872.2727272727,303587.0,98681558.0,-76544.0
narrow_11_fmnist_shirts_vs_coats,narrow,11,25,False,fmnist_shirts_vs_coats,fmnist,325,2,0.9819999933242798,-316706323.09090906,-324595248.0,228261.18181818182,-1305.0,68201872.0,-321949.0
narrow_11_fmnist_shirts_vs_coats,narrow,11,25,False,fmnist_shirts_vs_coats,fmnist,325,3,0.9854999780654907,-313514762.72727275,-283167612.0,286992.36363636365,-403228.0,109629508.0,-679123.0
narrow_11_fmnist_shirts_vs_coats,narrow,11,25,False,fmnist_shirts_vs_coats,fmnist,325,4,0.987500011920929,-318075530.90909094,-311868068.0,324858.2727272727,22309.0,80929052.0,-173238.0
narrow_11_fmnist_shirts_vs_coats,narrow,11,25,False,fmnist_shirts_vs_coats,fmnist,325,5,0.984499990940094,-305570117.8181818,-289087104.0,325502.1818181818,-559394.0,103710016.0,-931030.0
narrow_11_fmnist_shirts_vs_coats,narrow,11,25,False,fmnist_shirts_vs_coats,fmnist,325,6,0.9825000166893005,-305333724.1818182,-283273092.0,390827.1818181818,84564.0,109524028.0,-312160.0
narrow_11_fmnist_shirts_vs_coats,narrow,11,25,False,fmnist_shirts_vs_coats,fmnist,325,7,0.9825000166893005,-303669570.1818182,-293194040.0,223382.18181818182,-1343812.0,99603080.0,-1812976.0
narrow_11_fmnist_shirts_vs_coats,narrow,11,25,False,fmnist_shirts_vs_coats,fmnist,325,8,0.984000027179718,-304375119.45454544,-300713116.0,343794.7272727273,277173.0,92084004.0,-18454.0
narrow_11_fmnist_shirts_vs_coats,narrow,11,25,False,fmnist_shirts_vs_coats,fmnist,325,10,0.9860000014305115,-311829930.72727275,-309377352.0,210726.36363636365,777536.0,83419768.0,343932.0
narrow_11_fmnist_shirts_vs_coats,narrow,11,25,False,fmnist_shirts_vs_coats,fmnist,325,11,0.9819999933242798,-314686495.6363636,-298909220.0,295366.54545454547,-144563.0,93887900.0,-420216.0
narrow_11_fmnist_shirts_vs_coats,narrow,11,25,False,fmnist_shirts_vs_coats,fmnist,325,12,0.9869999885559082,-312643658.90909094,-324918564.0,267785.2727272727,1734469.0,67878556.0,1418358.0
narrow_11_fmnist_shirts_vs_coats,narrow,11,25,False,fmnist_shirts_vs_coats,fmnist,325,13,0.9810000061988831,-313604553.45454544,-294916222.0,361534.9090909091,134069.0,97880898.0,-125509.0
narrow_11_fmnist_shirts_vs_coats,narrow,11,25,False,fmnist_shirts_vs_coats,fmnist,325,14,0.984000027179718,-301868009.09090906,-278224522.0,319379.8181818182,397032.0,114572598.0,-56010.0
narrow_11_fmnist_shirts_vs_coats,narrow,11,25,False,fmnist_shirts_vs_coats,fmnist,325,15,0.9865000247955322,-301788405.09090906,-283039738.0,313476.9090909091,-252106.0,109757382.0,-663684.0
narrow_11_fmnist_shirts_vs_coats,narrow,11,25,False,fmnist_shirts_vs_coats,fmnist,325,16,0.9829999804496765,-297066595.09090906,-271220622.0,277629.54545454547,-762054.0,121576498.0,-1159400.0
narrow_11_fmnist_shirts_vs_coats,narrow,11,25,False,fmnist_shirts_vs_coats,fmnist,325,17,0.9819999933242798,-307360006.90909094,-303552118.0,232381.0909090909,-293498.0,89245002.0,-719495.0
narrow_11_fmnist_shirts_vs_coats,narrow,11,25,False,fmnist_shirts_vs_coats,fmnist,325,19,0.9825000166893005,-315978213.6363636,-318285540.0,244578.63636363635,377748.0,74511580.0,3793.0
narrow_11_fmnist_shirts_vs_coats,narrow,11,25,False,fmnist_shirts_vs_coats,fmnist,325,20,0.9869999885559082,-321102582.3636364,-305302158.0,237427.63636363635,-750518.0,87494962.0,-1398675.0
narrow_11_fmnist_shirts_vs_coats,narrow,11,25,False,fmnist_shirts_vs_coats,fmnist,325,21,0.9854999780654907,-313715798.1818182,-287611640.0,369180.63636363635,-173828.0,105185480.0,-687543.0
narrow_11_fmnist_shirts_vs_coats,narrow,11,25,False,fmnist_shirts_vs_coats,fmnist,325,22,0.9854999780654907,-315609747.8181818,-303250174.0,284335.7272727273,-118657.0,89546946.0,-516671.0
narrow_11_fmnist_shirts_vs_coats,narrow,11,25,False,fmnist_shirts_vs_coats,fmnist,325,24,0.9884999990463257,-312360727.8181818,-288247782.0,373957.7272727273,-51008.0,104549338.0,-709963.0
narrow_11_fmnist_shirts_vs_coats,narrow,11,25,False,fmnist_shirts_vs_coats,fmnist,325,25,0.9879999756813049,-320078434.1818182,-317732006.0,329811.8181818182,1340823.0,75065114.0,980578.0
narrow_11_fmnist_shirts_vs_coats,narrow,11,25,False,fmnist_shirts_vs_coats,fmnist,325,26,0.9860000014305115,-308685828.3636364,-295914322.0,350505.1818181818,-176873.0,96882798.0,-437246.0
narrow_11_fmnist_shirts_vs_coats,narrow,11,25,False,fmnist_shirts_vs_coats,fmnist,325,27,0.984499990940094,-304084578.0,-286995470.0,279526.54545454547,-238142.0,105801650.0,-509406.0
narrow_11_fmnist_shirts_vs_coats,narrow,11,25,False,fmnist_shirts_vs_coats,fmnist,325,28,0.9884999990463257,-320160090.0,-322274498.0,295086.0,276213.0,70522622.0,75436.0
narrow_11_fmnist_shirts_vs_coats,narrow,11,25,False,fmnist_shirts_vs_coats,fmnist,325,29,0.9854999780654907,-305988644.54545456,-284427432.0,322197.45454545453,528637.0,108369688.0,-366397.0
narrow_11_fmnist_shirts_vs_coats,narrow,11,25,False,fmnist_shirts_vs_coats,fmnist,325,30,0.9835000038146973,-311112164.72727275,-303423640.0,205956.0,-592817.0,89373480.0,-902457.0
narrow_11_fmnist_shirts_vs_coats,narrow,11,25,False,fmnist_shirts_vs_coats,fmnist,325,31,0.9829999804496765,-312132058.72727275,-311084726.0,239021.54545454544,-608420.0,81712394.0,-1054641.0
narrow_11_fmnist_shirts_vs_coats,narrow,11,25,False,fmnist_shirts_vs_coats,fmnist,325,32,0.9900000095367432,-318483678.54545456,-302122294.0,303228.0909090909,-505830.0,90674826.0,-813497.0
narrow_11_fmnist_shirts_vs_coats,narrow,11,25,False,fmnist_shirts_vs_coats,fmnist,325,33,0.984000027179718,-310982309.6363636,-289934044.0,372176.63636363635,184219.0,102863076.0,-497725.0
narrow_11_fmnist_shirts_vs_coats,narrow,11,25,False,fmnist_shirts_vs_coats,fmnist,325,34,0.9815000295639038,-315731283.8181818,-298188060.0,265719.7272727273,-93407.0,94609060.0,-425205.0
narrow_11_fmnist_shirts_vs_coats,narrow,11,25,False,fmnist_shirts_vs_coats,fmnist,325,35,0.9835000038146973,-314680939.27272725,-312949536.0,272237.9090909091,323587.0,79847584.0,-183566.0
narrow_11_fmnist_shirts_vs_coats,narrow,11,25,False,fmnist_shirts_vs_coats,fmnist,325,36,0.984000027179718,-311533878.90909094,-285062720.0,368630.2727272727,-146919.0,107734400.0,-501801.0
narrow_11_fmnist_shirts_vs_coats,narrow,11,25,False,fmnist_shirts_vs_coats,fmnist,325,37,0.9854999780654907,-325086009.27272725,-319515374.0,285254.0,-56332.0,73281746.0,-282996.0
narrow_11_fmnist_shirts_vs_coats,narrow,11,25,False,fmnist_shirts_vs_coats,fmnist,325,38,0.984499990940094,-307038677.27272725,-285464116.0,338572.54545454547,-10972.0,107333004.0,-348570.0
narrow_11_fmnist_shirts_vs_coats,narrow,11,25,False,fmnist_shirts_vs_coats,fmnist,325,39,0.9854999780654907,-305582012.90909094,-289973200.0,358746.9090909091,61235.0,102823920.0,-352105.0
narrow_11_fmnist_shirts_vs_coats,narrow,11,25,False,fmnist_shirts_vs_coats,fmnist,325,41,0.984000027179718,-318035647.45454544,-300241658.0,362055.0,47419.0,92555462.0,-239215.0
narrow_11_fmnist_shirts_vs_coats,narrow,11,25,False,fmnist_shirts_vs_coats,fmnist,325,42,0.984499990940094,-307905448.72727275,-292859164.0,377392.36363636365,-4135.0,99937956.0,-357683.0
narrow_11_fmnist_shirts_vs_coats,narrow,11,25,False,fmnist_shirts_vs_coats,fmnist,325,43,0.984000027179718,-309220060.1818182,-286288012.0,385620.63636363635,389335.0,106509108.0,-110201.0
narrow_11_fmnist_shirts_vs_coats,narrow,11,25,False,fmnist_shirts_vs_coats,fmnist,325,44,0.9869999885559082,-307527141.09090906,-279806398.0,312081.0909090909,-458504.0,112990722.0,-756702.0
narrow_11_fmnist_shirts_vs_coats,narrow,11,25,False,fmnist_shirts_vs_coats,fmnist,325,45,0.9854999780654907,-300982542.1818182,-290718262.0,322981.36363636365,1005049.0,102078858.0,507789.0
narrow_11_fmnist_shirts_vs_coats,narrow,11,25,False,fmnist_shirts_vs_coats,fmnist,325,46,0.9854999780654907,-299265578.0,-280021730.0,266519.1818181818,-1210756.0,112775390.0,-1590050.0
narrow_11_fmnist_shirts_vs_coats,narrow,11,25,False,fmnist_shirts_vs_coats,fmnist,325,47,0.9854999780654907,-299797804.72727275,-287985844.0,296679.1818181818,-468037.0,104811276.0,-740469.0
narrow_11_fmnist_shirts_vs_coats,narrow,11,25,False,fmnist_shirts_vs_coats,fmnist,325,48,0.9865000247955322,-320797057.8181818,-300566846.0,291246.1818181818,-71461.0,92230274.0,-424260.0
narrow_11_fmnist_shirts_vs_coats,narrow,11,25,False,fmnist_shirts_vs_coats,fmnist,325,49,0.9815000295639038,-301235016.90909094,-296627698.0,200114.72727272726,-2061.0,96169422.0,-610706.0
narrow_11_fmnist_shirts_vs_coats,narrow,11,25,False,fmnist_shirts_vs_coats,fmnist,325,50,0.9835000038146973,-317171086.54545456,-304354562.0,287919.0,-102338.0,88442558.0,-668935.0
narrow_11_fmnist_shirts_vs_coats,narrow,11,25,False,fmnist_shirts_vs_coats,fmnist,325,51,0.9819999933242798,-308016095.8181818,-288578738.0,323492.8181818182,-9259.0,104218382.0,-351271.0
narrow_11_fmnist_shirts_vs_coats,narrow,11,25,False,fmnist_shirts_vs_coats,fmnist,325,52,0.9860000014305115,-303392052.1818182,-279635942.0,355111.54545454547,-312126.0,113161178.0,-610269.0
narrow_11_fmnist_shirts_vs_coats,narrow,11,25,False,fmnist_shirts_vs_coats,fmnist,325,53,0.9835000038146973,-309040621.8181818,-295453328.0,270643.8181818182,-761719.0,97343792.0,-1063783.0
narrow_11_fmnist_shirts_vs_coats,narrow,11,25,False,fmnist_shirts_vs_coats,fmnist,325,54,0.9854999780654907,-299771853.45454544,-292008926.0,156947.0,-1302818.0,100788194.0,-1634970.0
narrow_11_fmnist_shirts_vs_coats,narrow,11,25,False,fmnist_shirts_vs_coats,fmnist,325,55,0.984499990940094,-300221180.54545456,-279908296.0,336477.9090909091,27796.0,112888824.0,-459250.0
narrow_11_fmnist_shirts_vs_coats,narrow,11,25,False,fmnist_shirts_vs_coats,fmnist,325,56,0.9835000038146973,-311582584.54545456,-297356266.0,383085.36363636365,810544.0,95440854.0,588229.0
narrow_11_fmnist_shirts_vs_coats,narrow,11,25,False,fmnist_shirts_vs_coats,fmnist,325,58,0.984499990940094,-305098975.09090906,-306330524.0,243098.0,-216202.0,86466596.0,-721407.0
narrow_11_fmnist_shirts_vs_coats,narrow,11,25,False,fmnist_shirts_vs_coats,fmnist,325,59,0.9825000166893005,-304597632.90909094,-274098888.0,404560.2727272727,31860.0,118698232.0,-390998.0
narrow_11_fmnist_shirts_vs_coats,narrow,11,25,False,fmnist_shirts_vs_coats,fmnist,325,60,0.987500011920929,-304283535.45454544,-273847792.0,312664.45454545453,-219345.0,118949328.0,-494490.0
narrow_11_fmnist_shirts_vs_coats,narrow,11,25,False,fmnist_shirts_vs_coats,fmnist,325,61,0.9835000038146973,-323185123.27272725,-310892620.0,300158.7272727273,901817.0,81904500.0,720989.0
narrow_11_fmnist_shirts_vs_coats,narrow,11,25,False,fmnist_shirts_vs_coats,fmnist,325,62,0.9850000143051147,-310282785.6363636,-294289974.0,331114.7272727273,-91512.0,98507146.0,-493909.0
narrow_11_fmnist_shirts_vs_coats,narrow,11,25,False,fmnist_shirts_vs_coats,fmnist,325,63,0.987500011920929,-308831877.45454544,-276051870.0,386610.7272727273,-102617.0,116745250.0,-384988.0
narrow_11_fmnist_shirts_vs_coats,narrow,11,25,False,fmnist_shirts_vs_coats,fmnist,325,64,0.9835000038146973,-310645192.72727275,-293023392.0,334638.9090909091,341985.0,99773728.0,78555.0
narrow_11_fmnist_shirts_vs_coats,narrow,11,25,False,fmnist_shirts_vs_coats,fmnist,325,65,0.9825000166893005,-312495632.54545456,-295907092.0,322471.0909090909,-231245.0,96890028.0,-610121.0
narrow_11_fmnist_shirts_vs_coats,narrow,11,25,False,fmnist_shirts_vs_coats,fmnist,325,66,0.9829999804496765,-312128628.3636364,-308255532.0,273156.63636363635,743813.0,84541588.0,426862.0
narrow_11_fmnist_shirts_vs_coats,narrow,11,25,False,fmnist_shirts_vs_coats,fmnist,325,67,0.984000027179718,-301921797.6363636,-286769822.0,373801.36363636365,405103.0,106027298.0,128264.0
narrow_11_fmnist_shirts_vs_coats,narrow,11,25,False,fmnist_shirts_vs_coats,fmnist,325,68,0.9865000247955322,-307823626.54545456,-292656178.0,314524.0909090909,-278134.0,100140942.0,-659772.0
narrow_11_fmnist_shirts_vs_coats,narrow,11,25,False,fmnist_shirts_vs_coats,fmnist,325,69,0.9829999804496765,-311380916.72727275,-307779252.0,218998.0909090909,-30879.0,85017868.0,-401478.0
narrow_11_fmnist_shirts_vs_coats,narrow,11,25,False,fmnist_shirts_vs_coats,fmnist,500,0,0.9829999804496765,-740122156.3636364,-691332022.0,186503.72727272726,-17589.0,215665196.0,-233315.0
narrow_11_fmnist_shirts_vs_coats,narrow,11,25,False,fmnist_shirts_vs_coats,fmnist,500,1,0.9884999990463257,-720389104.9090909,-707691110.0,187108.72727272726,155331.0,199306108.0,73536.0
narrow_11_fmnist_shirts_vs_coats,narrow,11,25,False,fmnist_shirts_vs_coats,fmnist,500,2,0.9819999933242798,-759480795.0909091,-798932568.0,108951.72727272728,9382.0,108064650.0,-191316.0
narrow_11_fmnist_shirts_vs_coats,narrow,11,25,False,fmnist_shirts_vs_coats,fmnist,500,3,0.9854999780654907,-742723256.9090909,-671801976.0,159186.72727272726,11763.0,235195242.0,-50983.0
narrow_11_fmnist_shirts_vs_coats,narrow,11,25,False,fmnist_shirts_vs_coats,fmnist,500,4,0.987500011920929,-759736637.4545455,-740597308.0,171629.81818181818,14645.0,166399910.0,4973.0
narrow_11_fmnist_shirts_vs_coats,narrow,11,25,False,fmnist_shirts_vs_coats,fmnist,500,5,0.984499990940094,-734386308.9090909,-707881422.0,153726.0909090909,-321159.0,199115796.0,-569586.0
narrow_11_fmnist_shirts_vs_coats,narrow,11,25,False,fmnist_shirts_vs_coats,fmnist,500,6,0.9825000166893005,-736146434.1818181,-699501646.0,192204.81818181818,43030.0,207495572.0,-121036.0
narrow_11_fmnist_shirts_vs_coats,narrow,11,25,False,fmnist_shirts_vs_coats,fmnist,500,7,0.9825000166893005,-720963640.5454545,-716249202.0,113045.63636363637,-533834.0,190748016.0,-833045.0
narrow_11_fmnist_shirts_vs_coats,narrow,11,25,False,fmnist_shirts_vs_coats,fmnist,500,8,0.984000027179718,-725296198.9090909,-724214948.0,182060.18181818182,183913.0,182782270.0,118326.0
narrow_11_fmnist_shirts_vs_coats,narrow,11,25,False,fmnist_shirts_vs_coats,fmnist,500,10,0.9860000014305115,-755888518.7272727,-748563624.0,106555.36363636363,279902.0,158433594.0,-15791.0
narrow_11_fmnist_shirts_vs_coats,narrow,11,25,False,fmnist_shirts_vs_coats,fmnist,500,11,0.9819999933242798,-752234069.0909091,-716790568.0,159269.63636363635,-89054.0,190206650.0,-171858.0
narrow_11_fmnist_shirts_vs_coats,narrow,11,25,False,fmnist_shirts_vs_coats,fmnist,500,12,0.9869999885559082,-752241130.1818181,-805416324.0,131422.18181818182,932474.0,101580894.0,815218.0
narrow_11_fmnist_shirts_vs_coats,narrow,11,25,False,fmnist_shirts_vs_coats,fmnist,500,13,0.9810000061988831,-762096398.3636364,-717086552.0,184463.81818181818,56120.0,189910666.0,13682.0
narrow_11_fmnist_shirts_vs_coats,narrow,11,25,False,fmnist_shirts_vs_coats,fmnist,500,14,0.984000027179718,-717479646.1818181,-670511216.0,164676.45454545456,678525.0,236486002.0,350143.0
narrow_11_fmnist_shirts_vs_coats,narrow,11,25,False,fmnist_shirts_vs_coats,fmnist,500,15,0.9865000247955322,-724380770.1818181,-669512652.0,156321.0909090909,-294512.0,237484566.0,-525864.0
narrow_11_fmnist_shirts_vs_coats,narrow,11,25,False,fmnist_shirts_vs_coats,fmnist,500,16,0.9829999804496765,-708401995.4545455,-658903796.0,173188.63636363635,-77348.0,248093422.0,-248579.0
narrow_11_fmnist_shirts_vs_coats,narrow,11,25,False,fmnist_shirts_vs_coats,fmnist,500,17,0.9819999933242798,-738116888.9090909,-710532532.0,132867.9090909091,-298588.0,196464686.0,-531560.0
narrow_11_fmnist_shirts_vs_coats,narrow,11,25,False,fmnist_shirts_vs_coats,fmnist,500,19,0.9825000166893005,-755192366.0,-776956074.0,98299.90909090909,12650.0,130041144.0,-58855.0
narrow_11_fmnist_shirts_vs_coats,narrow,11,25,False,fmnist_shirts_vs_coats,fmnist,500,20,0.9869999885559082,-759227609.0909091,-734241130.0,110255.09090909091,-669795.0,172756088.0,-1131914.0
narrow_11_fmnist_shirts_vs_coats,narrow,11,25,False,fmnist_shirts_vs_coats,fmnist,500,21,0.9854999780654907,-763711534.1818181,-702364014.0,180781.0,-94885.0,204633204.0,-412321.0
narrow_11_fmnist_shirts_vs_coats,narrow,11,25,False,fmnist_shirts_vs_coats,fmnist,500,22,0.9854999780654907,-759287468.5454545,-770131476.0,85889.27272727272,-310942.0,136865742.0,-546168.0
narrow_11_fmnist_shirts_vs_coats,narrow,11,25,False,fmnist_shirts_vs_coats,fmnist,500,24,0.9884999990463257,-735250753.4545455,-706624542.0,179773.0909090909,-39349.0,200372676.0,-515572.0
narrow_11_fmnist_shirts_vs_coats,narrow,11,25,False,fmnist_shirts_vs_coats,fmnist,500,25,0.9879999756813049,-756073974.5454545,-767430946.0,180265.0909090909,788937.0,139566272.0,616605.0
narrow_11_fmnist_shirts_vs_coats,narrow,11,25,False,fmnist_shirts_vs_coats,fmnist,500,26,0.9860000014305115,-740850266.3636364,-732074046.0,161081.54545454544,-127104.0,174923172.0,-168227.0
narrow_11_fmnist_shirts_vs_coats,narrow,11,25,False,fmnist_shirts_vs_coats,fmnist,500,27,0.984499990940094,-725732035.4545455,-685625290.0,149554.18181818182,-202927.0,221371928.0,-284650.0
narrow_11_fmnist_shirts_vs_coats,narrow,11,25,False,fmnist_shirts_vs_coats,fmnist,500,28,0.9884999990463257,-765476125.4545455,-789297908.0,137349.27272727274,66158.0,117699310.0,53826.0
narrow_11_fmnist_shirts_vs_coats,narrow,11,25,False,fmnist_shirts_vs_coats,fmnist,500,29,0.9854999780654907,-724848001.6363636,-684309632.0,170963.36363636365,143773.0,222687586.0,-508229.0
narrow_11_fmnist_shirts_vs_coats,narrow,11,25,False,fmnist_shirts_vs_coats,fmnist,500,30,0.9835000038146973,-731151627.0909091,-705060492.0,124168.72727272728,-372227.0,201936726.0,-419835.0
narrow_11_fmnist_shirts_vs_coats,narrow,11,25,False,fmnist_shirts_vs_coats,fmnist,500,31,0.9829999804496765,-741007312.5454545,-740792004.0,125711.63636363637,-273786.0,166205214.0,-541239.0
narrow_11_fmnist_shirts_vs_coats,narrow,11,25,False,fmnist_shirts_vs_coats,fmnist,500,32,0.9900000095367432,-763744421.0909091,-730666084.0,155108.0909090909,-297828.0,176331134.0,-402734.0
narrow_11_fmnist_shirts_vs_coats,narrow,11,25,False,fmnist_shirts_vs_coats,fmnist,500,33,0.984000027179718,-740758068.5454545,-699855026.0,186108.9090909091,33605.0,207142192.0,-457324.0
narrow_11_fmnist_shirts_vs_coats,narrow,11,25,False,fmnist_shirts_vs_coats,fmnist,500,34,0.9815000295639038,-757510722.5454545,-723881518.0,140194.27272727274,-49140.0,183115700.0,-226979.0
narrow_11_fmnist_shirts_vs_coats,narrow,11,25,False,fmnist_shirts_vs_coats,fmnist,500,35,0.9835000038146973,-742540752.7272727,-750933718.0,137692.63636363635,570270.0,156063500.0,212051.0
narrow_11_fmnist_shirts_vs_coats,narrow,11,25,False,fmnist_shirts_vs_coats,fmnist,500,36,0.984000027179718,-746837593.8181819,-699849632.0,171614.9090909091,-199396.0,207147586.0,-427024.0
narrow_11_fmnist_shirts_vs_coats,narrow,11,25,False,fmnist_shirts_vs_coats,fmnist,500,37,0.9854999780654907,-771797119.8181819,-754643446.0,158930.9090909091,-6259.0,152353772.0,-31520.0
narrow_11_fmnist_shirts_vs_coats,narrow,11,25,False,fmnist_shirts_vs_coats,fmnist,500,38,0.984499990940094,-729098756.5454545,-678443514.0,188256.45454545456,67281.0,228553704.0,21594.0
narrow_11_fmnist_shirts_vs_coats,narrow,11,25,False,fmnist_shirts_vs_coats,fmnist,500,39,0.9854999780654907,-731155754.0,-693707844.0,190105.0909090909,24189.0,213289374.0,-151195.0
narrow_11_fmnist_shirts_vs_coats,narrow,11,25,False,fmnist_shirts_vs_coats,fmnist,500,41,0.984000027179718,-763525591.0909091,-739911992.0,175671.45454545456,67560.0,167085226.0,40714.0
narrow_11_fmnist_shirts_vs_coats,narrow,11,25,False,fmnist_shirts_vs_coats,fmnist,500,42,0.984499990940094,-746920808.3636364,-722128152.0,175343.0909090909,-10460.0,184869066.0,-79616.0
narrow_11_fmnist_shirts_vs_coats,narrow,11,25,False,fmnist_shirts_vs_coats,fmnist,500,43,0.984000027179718,-744996514.1818181,-685804120.0,199878.27272727274,213759.0,221193098.0,-89609.0
narrow_11_fmnist_shirts_vs_coats,narrow,11,25,False,fmnist_shirts_vs_coats,fmnist,500,44,0.9869999885559082,-727978381.6363636,-665230754.0,152718.81818181818,-386451.0,241766464.0,-561368.0
narrow_11_fmnist_shirts_vs_coats,narrow,11,25,False,fmnist_shirts_vs_coats,fmnist,500,45,0.9854999780654907,-727230841.4545455,-733347838.0,120257.45454545454,146541.0,173649380.0,-183808.0
narrow_11_fmnist_shirts_vs_coats,narrow,11,25,False,fmnist_shirts_vs_coats,fmnist,500,46,0.9854999780654907,-715163758.9090909,-699005336.0,111902.27272727272,-527110.0,207991882.0,-590227.0
narrow_11_fmnist_shirts_vs_coats,narrow,11,25,False,fmnist_shirts_vs_coats,fmnist,500,47,0.9854999780654907,-718260601.2727273,-683910266.0,152942.18181818182,-335940.0,223086952.0,-426538.0
narrow_11_fmnist_shirts_vs_coats,narrow,11,25,False,fmnist_shirts_vs_coats,fmnist,500,48,0.9865000247955322,-752783313.2727273,-722326434.0,150438.72727272726,-131215.0,184670784.0,-282006.0
narrow_11_fmnist_shirts_vs_coats,narrow,11,25,False,fmnist_shirts_vs_coats,fmnist,500,49,0.9815000295639038,-726039399.4545455,-757325516.0,103270.63636363637,74521.0,149671702.0,-283139.0
narrow_11_fmnist_shirts_vs_coats,narrow,11,25,False,fmnist_shirts_vs_coats,fmnist,500,50,0.9835000038146973,-755267368.5454545,-737963650.0,151395.45454545456,-20154.0,169033568.0,-456048.0
narrow_11_fmnist_shirts_vs_coats,narrow,11,25,False,fmnist_shirts_vs_coats,fmnist,500,51,0.9819999933242798,-735745103.0909091,-693301236.0,176479.0909090909,148707.0,213695982.0,-103842.0
narrow_11_fmnist_shirts_vs_coats,narrow,11,25,False,fmnist_shirts_vs_coats,fmnist,500,52,0.9860000014305115,-719508024.3636364,-673452324.0,186239.9090909091,-120651.0,233544894.0,-234741.0
narrow_11_fmnist_shirts_vs_coats,narrow,11,25,False,fmnist_shirts_vs_coats,fmnist,500,53,0.9835000038146973,-742645189.8181819,-719375160.0,135316.18181818182,-462024.0,187622058.0,-641467.0
narrow_11_fmnist_shirts_vs_coats,narrow,11,25,False,fmnist_shirts_vs_coats,fmnist,500,54,0.9854999780654907,-718583844.0,-679094604.0,93468.72727272728,-637482.0,227902614.0,-808605.0
narrow_11_fmnist_shirts_vs_coats,narrow,11,25,False,fmnist_shirts_vs_coats,fmnist,500,55,0.984499990940094,-712201696.9090909,-664991352.0,184352.45454545456,-21170.0,242005866.0,-311508.0
narrow_11_fmnist_shirts_vs_coats,narrow,11,25,False,fmnist_shirts_vs_coats,fmnist,500,56,0.9835000038146973,-746561399.6363636,-736228576.0,187129.9090909091,640476.0,170768642.0,569167.0
narrow_11_fmnist_shirts_vs_coats,narrow,11,25,False,fmnist_shirts_vs_coats,fmnist,500,58,0.984499990940094,-735380078.9090909,-772215228.0,112816.36363636363,-155100.0,134781990.0,-479863.0
narrow_11_fmnist_shirts_vs_coats,narrow,11,25,False,fmnist_shirts_vs_coats,fmnist,500,59,0.9825000166893005,-740839093.0909091,-675230070.0,189423.0,-70377.0,231767148.0,-243711.0
narrow_11_fmnist_shirts_vs_coats,narrow,11,25,False,fmnist_shirts_vs_coats,fmnist,500,60,0.987500011920929,-726837902.1818181,-663363000.0,159590.0,-96342.0,243634218.0,-293749.0
narrow_11_fmnist_shirts_vs_coats,narrow,11,25,False,fmnist_shirts_vs_coats,fmnist,500,61,0.9835000038146973,-773208301.6363636,-769757178.0,163968.0909090909,536908.0,137240040.0,483560.0
narrow_11_fmnist_shirts_vs_coats,narrow,11,25,False,fmnist_shirts_vs_coats,fmnist,500,62,0.9850000143051147,-740566605.4545455,-729005250.0,148864.72727272726,-304799.0,177991968.0,-595673.0
narrow_11_fmnist_shirts_vs_coats,narrow,11,25,False,fmnist_shirts_vs_coats,fmnist,500,63,0.987500011920929,-741314794.0,-673833218.0,185169.72727272726,-130865.0,233164000.0,-269016.0
narrow_11_fmnist_shirts_vs_coats,narrow,11,25,False,fmnist_shirts_vs_coats,fmnist,500,64,0.9835000038146973,-734556407.2727273,-694279214.0,169818.54545454544,36002.0,212718004.0,-73323.0
narrow_11_fmnist_shirts_vs_coats,narrow,11,25,False,fmnist_shirts_vs_coats,fmnist,500,65,0.9825000166893005,-750159093.0909091,-721061318.0,168607.45454545456,-59172.0,185935900.0,-144048.0
narrow_11_fmnist_shirts_vs_coats,narrow,11,25,False,fmnist_shirts_vs_coats,fmnist,500,66,0.9829999804496765,-748056528.5454545,-769346460.0,145723.9090909091,366172.0,137650758.0,220728.0
narrow_11_fmnist_shirts_vs_coats,narrow,11,25,False,fmnist_shirts_vs_coats,fmnist,500,67,0.984000027179718,-726574627.2727273,-693660710.0,189068.0909090909,118570.0,213336508.0,40355.0
narrow_11_fmnist_shirts_vs_coats,narrow,11,25,False,fmnist_shirts_vs_coats,fmnist,500,68,0.9865000247955322,-734865434.7272727,-693964888.0,150437.0,-363041.0,213032330.0,-600007.0
narrow_11_fmnist_shirts_vs_coats,narrow,11,25,False,fmnist_shirts_vs_coats,fmnist,500,69,0.9829999804496765,-755465323.4545455,-759320446.0,113732.54545454546,6003.0,147676772.0,-118380.0
wide_5_synthetic_a,wide,5,50,False,synthetic_a,synthetic,10,0,1.0,-171264.4,-173246.0,-1321130.0,-5577453.0,-3490.0,-5711009.0
wide_5_synthetic_a,wide,5,50,False,synthetic_a,synthetic,10,1,1.0,-170583.6,-172540.0,-4689414.2,-486708.0,-2784.0,-379469.0
wide_5_synthetic_a,wide,5,50,False,synthetic_a,synthetic,10,2,1.0,-171375.6,-173976.0,-1600222.0,-6620594.0,-4220.0,-6208736.0
wide_5_synthetic_a,wide,5,50,False,synthetic_a,synthetic,10,3,1.0,-170987.6,-172992.0,-697985.8,-2769356.0,-3236.0,-2529367.0
